Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
66,Rasual Butler,SF,26,NOK,79,20,23.7,3.3,8,0.406,1.2,3.1,0.38,2.1,4.9,0.422,0.479,1,1.4,0.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7,butlera01,66,Rasual Butler,SF,26,NOK,79,20,1875,4.9,12.2,0.406,1.8,4.6,0.38,3.2,7.5,0.422,1.5,2.2,0.693,1,3.5,4.5,0.8,0.6,0.9,1.2,2.7,13.2,butlera01,100,109,butlera01,66,Rasual Butler,SF,26,NOK,79,1875,10.8,0.501,0.382,0.18,3.2,11.8,7.4,3.7,0.9,2,8.7,18.6,,0.4,1.3,1.7,0.045,,-0.9,-1.1,-2,0,butlera01,66,Rasual Butler,SF,26,NOK,79,1875,,31%,67%,2%,,-1.6,2.9,19,22,75,9,46,2,86,7,27,butlera01,66,Rasual Butler,SF,26,NOK,79,1875,0.406,16.6,,0.618,0.164,0.051,0.125,0.278,0.382,,0.422,0.615,0.25,0.443,0.33,0.38,,0.533,0.935,,0.022,14,,0.326,0.392,,0,0,butlera01
67,Andrew Bynum,C,18,LAL,46,0,7.3,0.7,1.8,0.402,0,0,,0.7,1.8,0.402,0.402,0.2,0.6,0.296,0.7,1,1.7,0.2,0.1,0.5,0.4,1.2,1.6,bynuman01,67,Andrew Bynum,C,18,LAL,46,0,338,3.5,8.7,0.402,0,0,,3.5,8.7,0.402,0.9,2.9,0.296,3.6,4.9,8.5,1,0.4,2.3,1.8,6,7.9,bynuman01,87,105,bynuman01,67,Andrew Bynum,C,18,LAL,46,338,7.4,0.394,0,0.329,11.9,16,13.9,4.1,0.6,5,15.3,15,,-0.4,0.4,0.1,0.007,,-6.1,-0.8,-6.9,-0.4,bynuman01,67,Andrew Bynum,C,18,LAL,46,338,,,,,100%,-4.6,-7.8,3,4,34,3,16,1,21,5,16,bynuman01,67,Andrew Bynum,C,18,LAL,46,338,0.402,3.4,,1,0.573,0.366,0.049,0.012,0,,0.402,0.468,0.333,0.25,0,,,0.576,,,0.11,8,,,,,0,0,bynuman01
68,Will Bynum,PG,23,GSW,15,0,10.8,1.4,3.5,0.404,0.1,0.6,0.222,1.3,2.9,0.442,0.423,0.7,1.1,0.625,0.2,0.6,0.8,1.3,0.5,0,0.9,0.7,3.6,bynumwi01,68,Will Bynum,PG,23,GSW,15,0,162,4.7,11.6,0.404,0.4,2,0.222,4.2,9.6,0.442,2.2,3.6,0.625,0.7,2,2.7,4.2,1.6,0,3.1,2.2,12,bynumwi01,88,108,bynumwi01,68,Will Bynum,PG,23,GSW,15,162,8.7,0.457,0.173,0.308,2,6.3,4.1,19.2,2.2,0,19.2,20.1,,-0.2,0.1,-0.1,-0.021,,-4.5,-0.5,-5,-0.1,bynumwi01,68,Will Bynum,PG,23,GSW,15,162,100%,,,,,-16.2,-15,9,4,3,1,6,1,41,1,7,bynumwi01,68,Will Bynum,PG,23,GSW,15,162,0.404,10.5,,0.827,0.423,0.135,0.058,0.212,0.173,,0.442,0.636,0.143,0.333,0.273,0.222,,0.105,1,,0.058,2,,0.111,0,,1,0,bynumwi01
69,Žarko Čabarkapa,PF,24,GSW,61,0,8.3,1.1,2.9,0.385,0.1,0.3,0.25,1,2.5,0.403,0.399,1,1.4,0.714,0.6,1.2,1.8,0.3,0.2,0.1,0.6,1.4,3.3,cabarza01,69,Žarko Čabarkapa,PF,24,GSW,61,0,505,4.8,12.4,0.385,0.4,1.4,0.25,4.4,11,0.403,4.3,6,0.714,2.6,5.3,7.9,1.4,0.9,0.5,2.5,6.2,14.2,cabarza01,95,106,cabarza01,69,Žarko Čabarkapa,PF,24,GSW,61,505,9.9,0.472,0.115,0.483,8,16.7,12.3,6.5,1.3,1,14.2,21.7,,-0.2,0.5,0.3,0.031,,-4.7,-0.6,-5.3,-0.4,cabarza01,69,Žarko Čabarkapa,PF,24,GSW,61,505,,,3%,56%,41%,-11.2,-10.8,9,10,37,8,38,3,44,5,16,cabarza01,69,Žarko Čabarkapa,PF,24,GSW,61,505,0.385,10,,0.885,0.356,0.19,0.103,0.236,0.115,,0.403,0.548,0.394,0.222,0.268,0.25,,0.613,1,,0.075,13,,0.2,0.25,,0,0,cabarza01
70,José Calderón,SG,24,TOR,64,11,23.2,2.1,4.9,0.423,0.1,0.7,0.163,2,4.2,0.465,0.434,1.2,1.4,0.848,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5,caldejo01,70,José Calderón,SG,24,TOR,64,11,1487,3.2,7.6,0.423,0.2,1,0.163,3,6.5,0.465,1.9,2.2,0.848,0.7,2.7,3.4,7,1,0.1,2.4,2.3,8.4,caldejo01,104,115,caldejo01,70,José Calderón,SG,24,TOR,64,1487,11.4,0.495,0.138,0.295,2.4,9.5,5.8,29.1,1.5,0.2,22.3,14.1,,0.9,0,0.9,0.029,,-1,-1.8,-2.8,-0.3,caldejo01,70,José Calderón,SG,24,TOR,64,1487,49%,50%,1%,,,-4,-0.8,60,29,45,2,31,13,679,8,29,caldejo01,70,José Calderón,SG,24,TOR,64,1487,0.423,11.6,,0.862,0.401,0.054,0.087,0.321,0.138,,0.465,0.536,0.353,0.185,0.47,0.163,,0.256,0.714,,0.003,1,,0.233,0.2,,2,0,caldejo01
71,Marcus Camby,C,31,DEN,56,54,33.2,5.4,11.6,0.465,0,0.2,0.091,5.4,11.4,0.472,0.466,2,2.8,0.712,2.4,9.6,11.9,2.1,1.4,3.3,1.6,2.8,12.8,cambyma01,71,Marcus Camby,C,31,DEN,56,54,1857,5.9,12.6,0.465,0,0.2,0.091,5.8,12.4,0.472,2.2,3,0.712,2.6,10.4,12.9,2.2,1.5,3.6,1.8,3.1,13.9,cambyma01,102,95,cambyma01,71,Marcus Camby,C,31,DEN,56,1857,19.9,0.499,0.017,0.24,8.4,33.3,21,10.2,2.2,7.5,11.4,19.5,,1,4.5,5.5,0.141,,0.1,3.3,3.5,2.6,cambyma01,71,Marcus Camby,C,31,DEN,56,1857,,,,26%,74%,1,1.5,48,25,88,11,66,27,240,14,15,cambyma01,71,Marcus Camby,C,31,DEN,56,1857,0.465,10.9,,0.983,0.362,0.072,0.091,0.458,0.017,,0.472,0.647,0.34,0.322,0.384,0.091,,0.721,1,,0.108,68,,0,,,0,0,cambyma01
72,Brian Cardinal,PF,28,MEM,36,0,11.2,1.3,3.1,0.414,0.4,0.8,0.448,0.9,2.3,0.402,0.473,0.5,0.8,0.704,0.3,1.2,1.5,0.9,0.6,0,0.8,1.8,3.4,cardibr01,72,Brian Cardinal,PF,28,MEM,36,0,402,4.1,9.9,0.414,1.2,2.6,0.448,3,7.3,0.402,1.7,2.4,0.704,1,3.9,4.9,3,2.1,0,2.4,5.8,11.1,cardibr01,96,100,cardibr01,72,Brian Cardinal,PF,28,MEM,36,402,10,0.505,0.261,0.243,3.4,13.1,8.3,14.2,3.2,0,18,18.1,,-0.1,0.7,0.6,0.074,,-4.6,1.7,-2.9,-0.1,cardibr01,72,Brian Cardinal,PF,28,MEM,36,402,,,1%,85%,15%,7.2,3,18,4,36,5,11,9,68,1,11,cardibr01,72,Brian Cardinal,PF,28,MEM,36,402,0.414,14.9,,0.739,0.216,0.072,0.153,0.297,0.261,,0.402,0.583,0.25,0.353,0.333,0.448,,0.788,1,,0,0,,0.31,0.778,,1,0,cardibr01
73,Matt Carroll,SG,25,CHA,78,6,16.3,2.5,6.1,0.403,0.9,2.4,0.389,1.5,3.7,0.412,0.479,1.8,2.2,0.821,0.4,1.6,2,0.4,0.6,0.1,0.6,1.5,7.6,carroma01,73,Matt Carroll,SG,25,CHA,78,6,1275,5.4,13.4,0.403,2,5.2,0.389,3.4,8.2,0.412,3.9,4.7,0.821,1,3.5,4.4,1,1.3,0.3,1.4,3.4,16.8,carroma01,108,108,carroma01,73,Matt Carroll,SG,25,CHA,78,1275,13.9,0.54,0.389,0.353,2.9,12,7.1,4.6,1.9,0.7,8,20.8,,1.6,1,2.6,0.097,,0,-0.6,-0.6,0.5,carroma01,73,Matt Carroll,SG,25,CHA,78,1275,1%,83%,16%,,,-2.3,3.1,21,16,63,7,63,9,76,14,28,carroma01,73,Matt Carroll,SG,25,CHA,78,1275,0.403,16.9,,0.611,0.166,0.065,0.086,0.294,0.389,,0.412,0.456,0.387,0.415,0.393,0.389,,0.6,0.972,,0.002,1,,0.486,0.378,,0,0,carroma01
74,Anthony Carter,PG,30,MIN,45,8,13.1,1.2,3,0.387,0.1,0.3,0.267,1.1,2.7,0.402,0.401,0.9,1.2,0.727,0.2,1.2,1.4,2.2,0.5,0.2,0.9,1.6,3.3,cartean01,74,Anthony Carter,PG,30,MIN,45,8,589,3.2,8.4,0.387,0.2,0.9,0.267,3,7.5,0.402,2.4,3.4,0.727,0.6,3.2,3.8,6.2,1.5,0.6,2.4,4.3,9.2,cartean01,96,105,cartean01,74,Anthony Carter,PG,30,MIN,45,589,10.6,0.465,0.109,0.401,1.9,10.5,6.3,26.9,2.2,1.2,19.9,16.2,,-0.1,0.7,0.6,0.047,,-3.5,1.2,-2.2,0,cartean01,74,Anthony Carter,PG,30,MIN,45,589,83%,17%,,,,-3,-1,23,9,26,4,20,1,216,5,6,cartean01,74,Anthony Carter,PG,30,MIN,45,589,0.387,13.3,,0.891,0.35,0.044,0.029,0.467,0.109,,0.402,0.458,0.667,0.25,0.344,0.267,,0.49,0.5,,0.007,1,,0.133,0,,3,0,cartean01
75,Vince Carter,SG,29,NJN,79,79,36.8,8.3,19.2,0.43,1.6,4.6,0.341,6.7,14.6,0.459,0.471,6.1,7.6,0.799,1.7,4.1,5.8,4.3,1.2,0.7,2.7,3,24.2,cartevi01,75,Vince Carter,SG,29,NJN,79,79,2906,8.1,18.8,0.43,1.5,4.5,0.341,6.5,14.3,0.459,5.9,7.4,0.799,1.7,4.1,5.7,4.2,1.2,0.7,2.6,2.9,23.7,cartevi01,107,102,cartevi01,75,Vince Carter,SG,29,NJN,79,2906,21.6,0.536,0.242,0.396,5.4,13.4,9.3,24.4,1.7,1.5,10.7,32.3,,4.9,4.4,9.3,0.153,,4.5,0.5,5.1,5.2,cartevi01,75,Vince Carter,SG,29,NJN,79,2906,,83%,17%,,,5.5,15.5,89,61,88,33,233,22,757,54,55,cartevi01,75,Vince Carter,SG,29,NJN,79,2906,0.43,12.6,,0.758,0.311,0.148,0.09,0.21,0.242,,0.459,0.559,0.375,0.353,0.414,0.341,,0.441,0.744,,0.062,87,,0.169,0.371,,1,0,cartevi01
76,Sam Cassell,PG,36,LAC,78,75,34,6.3,14.3,0.443,0.9,2.4,0.368,5.4,11.8,0.459,0.475,3.7,4.3,0.863,0.5,3.2,3.7,6.3,0.9,0.1,2.2,2.9,17.2,cassesa01,76,Sam Cassell,PG,36,LAC,78,75,2653,6.7,15.1,0.443,0.9,2.6,0.368,5.7,12.5,0.459,3.9,4.5,0.863,0.5,3.4,3.9,6.7,1,0.1,2.4,3.1,18.3,cassesa01,109,106,cassesa01,76,Sam Cassell,PG,36,LAC,78,2653,18.5,0.534,0.171,0.301,1.8,10.4,6.3,32.5,1.5,0.3,12.2,25,,4.8,2.8,7.6,0.137,,2.1,-0.5,1.6,2.4,cassesa01,76,Sam Cassell,PG,36,LAC,78,2653,100%,,,,,3.2,4.3,81,49,84,31,98,19,1045,12,35,cassesa01,76,Sam Cassell,PG,36,LAC,78,2653,0.443,16.1,,0.829,0.078,0.083,0.284,0.384,0.171,,0.459,0.598,0.413,0.519,0.396,0.368,,0.281,0.729,,0,0,,0.095,0.333,,4,0,cassesa01
77,Kelvin Cato,C,31,TOT,27,0,12.3,1.3,3.1,0.429,0,0,,1.3,3.1,0.429,0.429,1,1.3,0.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6,catoke01,77,Kelvin Cato,C,31,TOT,27,0,333,3.9,9.1,0.429,0,0,,3.9,9.1,0.429,2.8,3.8,0.743,2.2,5.4,7.6,0.4,0.6,1.3,1.9,5.6,10.6,catoke01,96,106,catoke01,77,Kelvin Cato,C,31,TOT,27,333,9.3,0.493,0,0.417,7.6,18,12.9,1.9,1,2.8,15.3,16.7,,0,0.4,0.3,0.045,,-4.9,-0.3,-5.2,-0.3,catoke01,77,Kelvin Cato,C,31,TOT,27,333,,,,,100%,-8,-8.2,2,4,27,9,16,7,9,1,11,catoke01,77,Kelvin Cato,C,31,TOT,27,333,0.429,6.8,,1,0.393,0.286,0.167,0.155,0,,0.429,0.667,0.208,0.286,0.385,,,0.833,,,0.143,10,,,,,0,0,catoke01
77,Kelvin Cato,C,31,ORL,23,0,13,1.3,3.1,0.431,0,0,,1.3,3.1,0.431,0.431,1.1,1.5,0.743,0.8,1.9,2.7,0.1,0.3,0.4,0.7,2.1,3.8,catoke01,77,Kelvin Cato,C,31,ORL,23,0,299,3.7,8.7,0.431,0,0,,3.7,8.7,0.431,3.1,4.2,0.743,2.3,5.3,7.6,0.2,0.7,1.2,1.9,5.8,10.6,catoke01,98,106,catoke01,77,Kelvin Cato,C,31,ORL,23,299,9.4,0.503,0,0.486,8.1,17.7,13,1.1,1.1,2.6,15.5,16.4,,0,0.3,0.3,0.052,,-4.7,-0.2,-4.9,-0.2,catoke01,77,Kelvin Cato,C,31,ORL,23,299,,,,,100%,-6.6,-5.9,2,2,24,9,16,7,4,1,10,catoke01,77,Kelvin Cato,C,31,ORL,23,299,0.431,6.2,,1,0.417,0.306,0.153,0.125,0,,0.431,0.633,0.227,0.364,0.333,,,0.806,,,0.153,9,,,,,0,0,catoke01
77,Kelvin Cato,C,31,DET,4,0,8.5,1.3,3,0.417,0,0,,1.3,3,0.417,0.417,0,0,,0.3,1.5,1.8,0.5,0,0.5,0.5,1,2.5,catoke01,77,Kelvin Cato,C,31,DET,4,0,34,5.3,12.7,0.417,0,0,,5.3,12.7,0.417,0,0,,1.1,6.4,7.4,2.1,0,2.1,2.1,4.2,10.6,catoke01,82,102,catoke01,77,Kelvin Cato,C,31,DET,4,34,7.7,0.417,0,0,3.5,21.2,12.2,9.7,0,4.3,14.3,19.6,,-0.1,0.1,0,-0.013,,-6.6,-0.8,-7.5,0,catoke01,77,Kelvin Cato,C,31,DET,4,34,,,,,100%,-19.9,-28.2,0,2,3,0,0,0,5,0,1,catoke01,77,Kelvin Cato,C,31,DET,4,34,0.417,10.6,,1,0.25,0.167,0.25,0.333,0,,0.417,1,0,0,0.5,,,1,,,0.083,1,,,,,0,0,catoke01
78,Tyson Chandler,C,23,CHI,79,50,26.8,2,3.6,0.565,0,0,0,2,3.6,0.567,0.565,1.2,2.4,0.503,3.4,5.7,9,1,0.5,1.3,1.6,3.8,5.3,chandty01,78,Tyson Chandler,C,23,CHI,79,50,2121,2.7,4.8,0.565,0,0,0,2.7,4.8,0.567,1.6,3.3,0.503,4.5,7.6,12.1,1.4,0.7,1.8,2.1,5.1,7.1,chandty01,107,100,chandty01,78,Tyson Chandler,C,23,CHI,79,2121,12.2,0.567,0.004,0.682,14.4,24.2,19.3,5.6,1,3.8,25.1,10.4,,1.5,3.9,5.4,0.123,,-2.2,1.8,-0.4,0.9,chandty01,78,Tyson Chandler,C,23,CHI,79,2121,,,,1%,100%,2.8,4,31,27,153,36,92,25,178,19,20,chandty01,78,Tyson Chandler,C,23,CHI,79,2121,0.565,2.4,,0.996,0.781,0.113,0.078,0.025,0.004,,0.567,0.629,0.406,0.364,0,0,,0.506,,,0.24,64,,0,,,0,0,chandty01
79,Calbert Cheaney,SF,34,GSW,42,0,10.7,1,2.6,0.389,0,0.2,0,1,2.4,0.42,0.389,0.2,0.2,1,0.5,1,1.5,0.5,0.3,0,0.4,0.9,2.2,cheanca01,79,Calbert Cheaney,SF,34,GSW,42,0,448,3.4,8.7,0.389,0,0.6,0,3.4,8,0.42,0.6,0.6,1,1.6,3.3,4.9,1.5,1,0.2,1.4,3.1,7.4,cheanca01,88,108,cheanca01,79,Calbert Cheaney,SF,34,GSW,42,448,6,0.412,0.074,0.074,4.9,10.5,7.6,6.6,1.5,0.3,13.2,12.8,,-0.3,0.3,0,0,,-4.7,-0.1,-4.8,-0.3,cheanca01,79,Calbert Cheaney,SF,34,GSW,42,448,,8%,73%,17%,2%,-11.7,-11.1,5,2,10,3,3,1,42,0,2,cheanca01,79,Calbert Cheaney,SF,34,GSW,42,448,0.389,15.2,,0.926,0.111,0.12,0.13,0.565,0.074,,0.42,0.333,0.385,0.286,0.475,0,,0.619,,,0.009,1,,0.375,0,,1,0,cheanca01
80,Josh Childress,SF,22,ATL,74,10,30.4,3.8,6.8,0.552,0.4,0.9,0.492,3.3,5.9,0.56,0.583,2.1,2.7,0.766,1.8,3.4,5.2,1.8,1.2,0.5,1.4,2.5,10,childjo01,80,Josh Childress,SF,22,ATL,74,10,2249,4.4,8.1,0.552,0.5,1,0.492,3.9,7,0.56,2.5,3.2,0.766,2.1,4,6.2,2.1,1.4,0.6,1.6,2.9,11.9,childjo01,121,111,childjo01,80,Josh Childress,SF,22,ATL,74,2249,15.8,0.626,0.129,0.399,7,13.9,10.3,9.4,2,1.3,14.6,14,,4.6,1.1,5.7,0.121,,1.3,-0.1,1.2,1.8,childjo01,80,Josh Childress,SF,22,ATL,74,2249,,46%,52%,2%,,-4.5,2,39,32,86,16,89,8,299,19,49,childjo01,80,Josh Childress,SF,22,ATL,74,2249,0.552,6.6,,0.871,0.615,0.107,0.034,0.115,0.129,,0.56,0.623,0.407,0.412,0.414,0.492,,0.577,1,,0.143,71,,0.692,0.467,,1,0,childjo01
81,Doug Christie,SG,35,DAL,7,7,26.4,1.3,3.7,0.346,0,0.1,0,1.3,3.6,0.36,0.346,1.1,1.7,0.667,0.3,1.6,1.9,2,1.3,0.1,0.9,1.4,3.7,chrisdo01,81,Doug Christie,SG,35,DAL,7,7,185,1.8,5.1,0.346,0,0.2,0,1.8,4.9,0.36,1.6,2.3,0.667,0.4,2.1,2.5,2.7,1.8,0.2,1.2,1.9,5.1,chrisdo01,93,106,chrisdo01,81,Doug Christie,SG,35,DAL,7,185,6.8,0.416,0.038,0.462,1.3,7,4.2,10.9,2.7,0.4,16.1,9.4,,-0.1,0.2,0.1,0.035,,-2.7,1.6,-1,0,chrisdo01,81,Doug Christie,SG,35,DAL,7,185,,99%,2%,,,-2,-9,3,1,7,0,6,3,29,0,2,chrisdo01,81,Doug Christie,SG,35,DAL,7,185,0.346,13.8,,0.962,0.192,0.115,0.154,0.5,0.038,,0.36,0.4,0,0.25,0.462,0,,1,,,0,0,,1,0,,0,0,chrisdo01
82,Speedy Claxton,PG,27,NOK,71,3,28.4,4.3,10.4,0.413,0.2,0.9,0.27,4,9.5,0.426,0.425,3.5,4.5,0.769,0.5,2.2,2.7,4.8,1.5,0.1,2.2,2.5,12.3,claxtsp01,82,Speedy Claxton,PG,27,NOK,71,3,2019,5.4,13.1,0.413,0.3,1.1,0.27,5.1,12,0.426,4.4,5.7,0.769,0.7,2.7,3.4,6,1.9,0.1,2.7,3.2,15.5,claxtsp01,101,107,claxtsp01,82,Speedy Claxton,PG,27,NOK,71,2019,16.1,0.497,0.086,0.435,2.2,9.3,5.7,29.8,2.9,0.2,14.9,23.8,,1.1,2,3,0.072,,-0.1,0.3,0.1,1.1,claxtsp01,82,Speedy Claxton,PG,27,NOK,71,2019,100%,,,,,0.9,8.1,61,61,64,15,120,37,749,29,60,claxtsp01,82,Speedy Claxton,PG,27,NOK,71,2019,0.413,10.9,,0.914,0.307,0.171,0.122,0.314,0.086,,0.426,0.54,0.405,0.411,0.333,0.27,,0.296,0.706,,0.005,3,,0.27,0.294,,2,0,claxtsp01
83,Mateen Cleaves,PG,28,SEA,27,0,8.5,0.9,2.6,0.352,0.1,0.6,0.25,0.8,2,0.382,0.38,0.7,0.9,0.792,0.1,0.4,0.5,1.6,0.1,0.1,0.5,1.1,2.7,cleavma01,83,Mateen Cleaves,PG,28,SEA,27,0,230,3.9,11.1,0.352,0.6,2.5,0.25,3.3,8.6,0.382,3,3.8,0.792,0.3,1.9,2.2,6.6,0.5,0.3,2.2,4.7,11.4,cleavma01,101,119,cleavma01,83,Mateen Cleaves,PG,28,SEA,27,230,9.1,0.448,0.225,0.338,1,6.4,3.7,27.4,0.7,0.7,14.7,18.6,,0.1,-0.1,0,-0.005,,-2,-3,-5,-0.2,cleavma01,83,Mateen Cleaves,PG,28,SEA,27,230,94%,6%,,,,-8.5,-5.5,7,2,14,3,7,0,102,0,2,cleavma01,83,Mateen Cleaves,PG,28,SEA,27,230,0.352,14.2,,0.775,0.296,0.085,0.042,0.352,0.225,,0.382,0.429,0.167,0,0.44,0.25,,0.381,1,,0,0,,0.063,0,,2,0,cleavma01
84,Jarron Collins,C,27,UTA,79,41,21.9,1.6,3.5,0.461,0,0,,1.6,3.5,0.461,0.461,2,2.8,0.717,1.7,2.5,4.2,1.2,0.5,0.3,0.8,3.2,5.3,collija03,84,Jarron Collins,C,27,UTA,79,41,1730,2.7,5.8,0.461,0,0,,2.7,5.8,0.461,3.3,4.6,0.717,2.8,4.1,6.9,2,0.7,0.6,1.3,5.2,8.6,collija03,117,108,collija03,84,Jarron Collins,C,27,UTA,79,1730,11,0.551,0,0.782,9.3,14.1,11.7,9.1,1.1,1.3,13.9,11.7,,2.5,1.4,3.9,0.107,,-2.2,0,-2.1,-0.1,collija03,84,Jarron Collins,C,27,UTA,79,1730,,,,,100%,-0.5,4.7,20,15,120,13,77,63,202,12,30,collija03,84,Jarron Collins,C,27,UTA,79,1730,0.461,8,,1,0.464,0.075,0.232,0.229,0,,0.461,0.608,0.238,0.354,0.344,,,0.628,,,0.004,1,,,,,0,0,collija03
85,Jason Collins,C,27,NJN,71,70,26.7,1.5,3.7,0.397,0,0.2,0.25,1.4,3.5,0.404,0.403,0.6,1.2,0.512,1.3,3.5,4.8,1,0.6,0.6,0.9,3.5,3.6,collija04,85,Jason Collins,C,27,NJN,71,70,1895,2,5,0.397,0.1,0.2,0.25,1.9,4.7,0.404,0.8,1.6,0.512,1.8,4.7,6.5,1.3,0.9,0.8,1.2,4.8,4.8,collija04,90,102,collija04,85,Jason Collins,C,27,NJN,71,1895,5.5,0.425,0.046,0.328,5.7,15.6,10.6,5.7,1.3,1.7,16.9,9,,-0.9,2.9,2,0.051,,-5.3,1.5,-3.8,-0.9,collija04,85,Jason Collins,C,27,NJN,71,1895,,,,,100%,4.5,5.8,11,20,107,19,31,39,158,4,22,collija04,85,Jason Collins,C,27,NJN,71,1895,0.397,13.1,,0.954,0.275,0.05,0.13,0.5,0.046,,0.404,0.444,0.077,0.382,0.42,0.25,,0.911,1,,0.031,8,,0.333,0.5,,2,0,collija04
86,Nick Collison,PF,25,SEA,66,27,21.9,3.1,6,0.525,0,0,0,3.1,5.9,0.529,0.525,1.2,1.7,0.699,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5,collini01,86,Nick Collison,PF,25,SEA,66,27,1448,5.1,9.8,0.525,0,0.1,0,5.1,9.7,0.529,2,2.8,0.699,3.6,5.6,9.1,1.8,0.5,0.9,1.9,5.3,12.3,collini01,112,114,collini01,86,Nick Collison,PF,25,SEA,66,1448,14,0.556,0.008,0.287,11.8,19,15.4,8.1,0.8,1.9,14.8,16.1,,2.2,0.1,2.3,0.075,,-1.1,-2.1,-3.2,-0.4,collini01,86,Nick Collison,PF,25,SEA,66,1448,,,1%,56%,43%,1,6.7,31,16,111,17,52,18,159,15,33,collini01,86,Nick Collison,PF,25,SEA,66,1448,0.525,6.7,,0.992,0.503,0.19,0.102,0.198,0.008,,0.529,0.652,0.4,0.425,0.397,0,,0.628,,,0.074,26,,0,,,1,0,collini01
87,Brian Cook,PF,25,LAL,81,46,19,3.2,6.3,0.511,0.4,1,0.429,2.8,5.3,0.527,0.546,1,1.2,0.832,1.1,2.3,3.4,0.9,0.5,0.4,0.8,2.5,7.9,cookbr01,87,Brian Cook,PF,25,LAL,81,46,1535,6.1,12,0.511,0.8,2,0.429,5.3,10,0.527,2,2.4,0.832,2.1,4.4,6.4,1.7,0.9,0.8,1.4,4.8,15.1,cookbr01,116,106,cookbr01,87,Brian Cook,PF,25,LAL,81,1535,15.6,0.578,0.164,0.198,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,,3,1.5,4.5,0.142,,0.2,-0.3,-0.1,0.7,cookbr01,87,Brian Cook,PF,25,LAL,81,1535,,,63%,32%,5%,3.3,1.3,25,17,91,10,46,24,171,6,15,cookbr01,87,Brian Cook,PF,25,LAL,81,1535,0.511,14.1,,0.836,0.249,0.057,0.131,0.399,0.164,,0.527,0.591,0.517,0.418,0.525,0.429,,0.764,1,,0.057,25,,0.071,0.333,,1,0,cookbr01
88,Jamal Crawford,SG,25,NYK,79,27,32.3,4.6,11.1,0.416,1.3,3.7,0.345,3.4,7.4,0.452,0.474,3.7,4.5,0.826,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3,crawfja01,88,Jamal Crawford,SG,25,NYK,79,27,2555,5.2,12.4,0.416,1.4,4.1,0.345,3.7,8.3,0.452,4.2,5,0.826,0.5,3,3.5,4.2,1.2,0.2,2.5,2.1,15.9,crawfja01,109,112,crawfja01,88,Jamal Crawford,SG,25,NYK,79,2555,15.5,0.544,0.333,0.406,1.7,10.2,5.9,20.9,1.8,0.5,14.4,21.5,,3.7,0.8,4.5,0.084,,1.6,-1.1,0.5,1.6,crawfja01,88,Jamal Crawford,SG,25,NYK,79,2555,18%,74%,8%,,,-6.8,0.6,93,35,65,21,117,5,643,26,43,crawfja01,88,Jamal Crawford,SG,25,NYK,79,2555,0.416,15.2,,0.667,0.2,0.126,0.121,0.22,0.333,,0.452,0.517,0.459,0.415,0.409,0.345,,0.223,0.861,,0.009,7,,0.341,0.4,,4,0,crawfja01
