Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
122,Jared Dudley,PF,30,WAS,81,41,25.9,2.9,6,0.478,1.2,2.9,0.42,1.6,3.1,0.534,0.581,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1,2.3,7.9,dudleja01,122,Jared Dudley,PF,30,WAS,81,41,2098,4,8.4,0.478,1.7,4.1,0.42,2.3,4.3,0.534,1.2,1.7,0.735,0.9,4,4.9,2.9,1.3,0.3,1.4,3.3,10.9,dudleja01,114,107,dudleja01,122,Jared Dudley,PF,30,WAS,81,2098,11.7,0.602,0.489,0.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,,2.6,2,4.6,0.105,,-0.8,0.7,-0.1,1,dudleja01,122,Jared Dudley,PF,30,WAS,81,2098,,,1%,94%,5%,1.3,3.8,52,19,90,5,38,15,388,8,6,dudleja01,122,Jared Dudley,PF,30,WAS,81,2098,0.478,18.7,,0.511,0.127,0.027,0.057,0.298,0.489,,0.534,0.758,0.385,0.464,0.469,0.42,,0.872,1,,0,0,,0.244,0.483,,0,0,dudleja01
123,Duje Dukan,SF,24,SAC,1,0,24,2,10,0.2,2,5,0.4,0,5,0,0.3,0,0,,2,2,4,1,1,0,0,2,6,dukandu01,123,Duje Dukan,SF,24,SAC,1,0,24,3,15,0.2,3,7.5,0.4,0,7.5,0,0,0,,3,3,6,1.5,1.5,0,0,3,9,dukandu01,82,111,dukandu01,123,Duje Dukan,SF,24,SAC,1,24,4.2,0.3,0.5,0,9.1,9,9,5.6,2,0,0,17.7,,0,0,0,-0.057,,-4.3,-2.6,-7,0,dukandu01,123,Duje Dukan,SF,24,SAC,1,24,,,100%,,,-17.8,-15.1,0,0,2,0,0,0,2,0,0,dukandu01,123,Duje Dukan,SF,24,SAC,1,24,0.2,20.4,,0.5,0,0.1,0,0.4,0.5,,0,,0,,0,0.4,,,1,,0,0,,0.4,0,,0,0,dukandu01
124,Tim Duncan*,C,39,SAS,61,60,25.2,3.5,7.2,0.488,0,0,0,3.5,7.2,0.49,0.488,1.5,2.1,0.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2,8.6,duncati01,124,Tim Duncan*,C,39,SAS,61,60,1536,5,10.3,0.488,0,0,0,5,10.3,0.49,2.2,3.1,0.702,2.7,7.8,10.5,3.8,1.1,1.8,2.1,2.9,12.2,duncati01,107,96,duncati01,124,Tim Duncan*,C,39,SAS,61,1536,16.9,0.523,0.005,0.297,8.8,23.8,16.6,15.3,1.6,3.9,15.3,17.6,,1.6,3.6,5.2,0.163,,-0.1,3.1,3,2,duncati01,124,Tim Duncan*,C,39,SAS,61,1536,,,,1%,99%,13.9,3.9,51,19,70,11,66,4,354,21,38,duncati01,124,Tim Duncan*,C,39,SAS,61,1536,0.488,7.2,,0.995,0.324,0.406,0.088,0.179,0.005,,0.49,0.671,0.458,0.385,0.278,0,,0.684,,,0.011,4,,0,,,1,0,duncati01
125,Mike Dunleavy,SF,35,CHI,31,30,22.7,2.5,6.1,0.41,1.3,3.2,0.394,1.2,2.9,0.427,0.513,0.9,1.2,0.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1,7.2,dunlemi02,125,Mike Dunleavy,SF,35,CHI,31,30,703,3.9,9.6,0.41,2,5.1,0.394,1.9,4.6,0.427,1.5,1.9,0.784,0.4,3.8,4.3,2,0.7,0.5,1.3,3.4,11.4,dunlemi02,105,109,dunlemi02,125,Mike Dunleavy,SF,35,CHI,31,703,9.1,0.543,0.527,0.197,1.2,11,6.2,8.1,1,1,11.3,14.4,,0.4,0.5,0.9,0.063,,-2.6,-0.9,-3.5,-0.3,dunlemi02,125,Mike Dunleavy,SF,35,CHI,31,703,,,91%,9%,,-4.9,-3.9,18,4,34,0,16,2,89,5,11,dunlemi02,125,Mike Dunleavy,SF,35,CHI,31,703,0.41,15.8,,0.473,0.277,0.053,0.048,0.096,0.527,,0.427,0.596,0.1,0.111,0.278,0.394,,0.763,1,,0.005,1,,0.222,0.409,,0,0,dunlemi02
126,Kevin Durant,SF,27,OKC,72,72,35.8,9.7,19.2,0.505,2.6,6.7,0.387,7.1,12.5,0.569,0.573,6.2,6.9,0.898,0.6,7.6,8.2,5,1,1.2,3.5,1.9,28.2,duranke01,126,Kevin Durant,SF,27,OKC,72,72,2578,9.7,19.3,0.505,2.6,6.7,0.387,7.1,12.6,0.569,6.2,7,0.898,0.6,7.6,8.2,5,1,1.2,3.5,1.9,28.3,duranke01,122,104,duranke01,126,Kevin Durant,SF,27,OKC,72,2578,28.2,0.634,0.348,0.361,2,21.8,12.4,24.2,1.3,2.5,13.5,30.6,,11,3.5,14.5,0.27,,8.4,1.6,9.9,7.8,duranke01,126,Kevin Durant,SF,27,OKC,72,2578,,,74%,26%,,11.5,12.6,133,82,74,16,180,6,825,33,38,duranke01,126,Kevin Durant,SF,27,OKC,72,2578,0.505,14.6,,0.652,0.212,0.098,0.182,0.161,0.348,,0.569,0.737,0.437,0.542,0.455,0.387,,0.518,0.64,,0.081,106,,0.037,0.389,,0,0,duranke01
127,Cleanthony Early,SF,24,NYK,17,2,9.1,0.7,2.4,0.3,0.2,0.9,0.267,0.5,1.5,0.32,0.35,0.2,0.2,0.75,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,1.8,earlycl01,127,Cleanthony Early,SF,24,NYK,17,2,154,2.8,9.4,0.3,0.9,3.5,0.267,1.9,5.8,0.32,0.7,0.9,0.75,0.9,5.1,6.1,1.4,0.5,0.7,2.1,3.7,7.2,earlycl01,72,109,earlycl01,127,Cleanthony Early,SF,24,NYK,17,154,2.2,0.371,0.375,0.1,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,,-0.3,0.1,-0.2,-0.075,,-7.2,-1.5,-8.6,-0.3,earlycl01,127,Cleanthony Early,SF,24,NYK,17,154,,,72%,28%,,1,4,7,2,12,0,1,1,14,0,4,earlycl01,127,Cleanthony Early,SF,24,NYK,17,154,0.3,15.3,,0.625,0.25,0.075,0.025,0.275,0.375,,0.32,0.5,0.333,0,0.182,0.267,,0.625,1,,0,0,,0.4,0,,0,0,earlycl01
128,Jarell Eddie,SF,24,WAS,26,0,5.7,0.8,2.5,0.308,0.6,1.8,0.319,0.2,0.7,0.278,0.423,0.3,0.3,1,0.1,0.8,0.9,0.2,0.2,0,0,0.2,2.4,eddieja01,128,Jarell Eddie,SF,24,WAS,26,0,147,4.9,15.9,0.308,3.7,11.5,0.319,1.2,4.4,0.278,2,2,1,0.5,5.1,5.6,1.2,1.2,0.2,0.2,1.2,15.4,eddieja01,98,107,eddieja01,128,Jarell Eddie,SF,24,WAS,26,147,11,0.46,0.723,0.123,1.5,16.3,8.8,5,1.7,0.6,1.4,20.7,,0,0.1,0.1,0.046,,-0.3,-1.1,-1.5,0,eddieja01,128,Jarell Eddie,SF,24,WAS,26,147,,2%,58%,40%,,-11.9,-11.9,0,1,3,0,4,1,11,0,3,eddieja01,128,Jarell Eddie,SF,24,WAS,26,147,0.308,22.1,,0.277,0.046,0.077,0.031,0.123,0.723,,0.278,0,0.2,0,0.5,0.319,,0.8,0.933,,0,0,,0.213,0.3,,1,0,eddieja01
129,Wayne Ellington,SG,28,BRK,76,41,21.3,2.9,7.4,0.389,1.3,3.5,0.358,1.6,3.9,0.416,0.474,0.7,0.8,0.857,0.3,2,2.3,1.1,0.6,0.1,0.6,1.1,7.7,ellinwa01,129,Wayne Ellington,SG,28,BRK,76,41,1615,4.9,12.5,0.389,2.1,6,0.358,2.7,6.5,0.416,1.2,1.4,0.857,0.4,3.4,3.9,1.9,1.1,0.1,1,1.8,13.1,ellinwa01,101,113,ellinwa01,129,Wayne Ellington,SG,28,BRK,76,1615,10.1,0.498,0.478,0.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,,0.5,0.3,0.8,0.025,,-1.5,-1.3,-2.8,-0.3,ellinwa01,129,Wayne Ellington,SG,28,BRK,76,1615,,92%,8%,,,-10.5,-4.9,29,11,42,1,19,4,187,3,24,ellinwa01,129,Wayne Ellington,SG,28,BRK,76,1615,0.389,18.3,,0.522,0.123,0.045,0.061,0.294,0.478,,0.416,0.609,0.32,0.353,0.364,0.358,,0.574,0.865,,0.011,6,,0.332,0.393,,1,0,ellinwa01
130,Monta Ellis,SG,30,IND,81,81,33.8,5.4,12.6,0.427,1.1,3.5,0.309,4.3,9.1,0.472,0.47,2,2.5,0.786,0.5,2.8,3.3,4.7,1.9,0.5,2.5,2.1,13.8,ellismo01,130,Monta Ellis,SG,30,IND,81,81,2734,5.7,13.4,0.427,1.1,3.7,0.309,4.6,9.7,0.472,2.1,2.7,0.786,0.6,3,3.6,5,2,0.5,2.7,2.3,14.8,ellismo01,99,103,ellismo01,130,Monta Ellis,SG,30,IND,81,2734,13.7,0.504,0.276,0.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,,0.4,3.9,4.3,0.075,,-1,1.1,0.1,1.5,ellismo01,130,Monta Ellis,SG,30,IND,81,2734,14%,86%,1%,,,2.4,1.5,121,49,82,12,88,12,891,24,32,ellismo01,130,Monta Ellis,SG,30,IND,81,2734,0.427,14.4,,0.724,0.236,0.088,0.109,0.292,0.276,,0.472,0.593,0.478,0.441,0.383,0.309,,0.221,0.724,,0.006,6,,0.287,0.383,,5,0,ellismo01
131,James Ennis III,SF,25,TOT,22,5,15,2.5,5.1,0.478,1.2,2.6,0.448,1.3,2.5,0.509,0.593,1.1,1.5,0.735,1,1,1.9,1,0.7,0.2,0.9,1.3,7.2,ennisja01,131,James Ennis III,SF,25,TOT,22,5,329,5.9,12.4,0.478,2.8,6.3,0.448,3.1,6,0.509,2.7,3.7,0.735,2.3,2.3,4.6,2.3,1.8,0.5,2.1,3.1,17.4,ennisja01,116,110,ennisja01,131,James Ennis III,SF,25,TOT,22,329,17.8,0.621,0.513,0.301,6.9,7.4,7.1,10.1,2.4,1.3,12.9,19.8,,0.7,0.2,0.9,0.133,,2.5,-1,1.5,0.3,ennisja01,131,James Ennis III,SF,25,TOT,22,329,2%,67%,29%,2%,,-6.8,-3.3,4,11,12,2,16,1,42,2,5,ennisja01,131,James Ennis III,SF,25,TOT,22,329,0.478,14.3,,0.487,0.372,0.044,0.009,0.062,0.513,,0.509,0.595,0.2,0,0.286,0.448,,0.714,0.885,,0.097,10,,0.276,0.563,,0,0,ennisja01
131,James Ennis III,SF,25,MIA,3,0,2.3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0.3,0,0,0,0.3,0,ennisja01,131,James Ennis III,SF,25,MIA,3,0,7,0,0,,0,0,,0,0,,0,0,,0,0,0,5.1,0,0,0,5.1,0,ennisja01,216,113,ennisja01,131,James Ennis III,SF,25,MIA,3,7,2.4,,,,0,0,0,18,0,0,,0,,0,0,0,0.07,,-4,2.2,-1.8,0,ennisja01,131,James Ennis III,SF,25,MIA,3,7,,,100%,,,0,-2,0,0,1,0,0,0,2,0,0,ennisja01,131,James Ennis III,SF,25,MIA,3,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,ennisja01
131,James Ennis III,SF,25,MEM,10,0,4,0.4,1.3,0.308,0.2,0.8,0.25,0.2,0.5,0.4,0.385,0.6,1,0.6,0.4,0.3,0.7,0.2,0.4,0.2,0.2,0.1,1.6,ennisja01,131,James Ennis III,SF,25,MEM,10,0,40,3.6,11.7,0.308,1.8,7.2,0.25,1.8,4.5,0.4,5.4,9,0.6,3.6,2.7,6.3,1.8,3.6,1.8,1.8,0.9,14.4,ennisja01,100,101,ennisja01,131,James Ennis III,SF,25,MEM,10,40,18.3,0.46,0.615,0.769,10.9,8.9,10,7.6,5.1,4.6,10.3,21.8,,0,0.1,0.1,0.1,,2.4,2,4.4,0.1,ennisja01,131,James Ennis III,SF,25,MEM,10,40,15%,18%,49%,19%,,-24.4,-22.3,1,1,0,0,5,0,4,0,0,ennisja01,131,James Ennis III,SF,25,MEM,10,40,0.308,18.1,,0.385,0.231,0,0,0.154,0.615,,0.4,0.667,,,0,0.25,,0.5,1,,0.077,1,,0.125,1,,0,0,ennisja01
131,James Ennis III,SF,25,NOP,9,5,31.3,5.6,11.1,0.5,2.7,5.6,0.48,2.9,5.6,0.52,0.62,2.1,2.7,0.792,1.9,2,3.9,2,1.3,0.3,1.9,2.9,15.9,ennisja01,131,James Ennis III,SF,25,NOP,9,5,282,6.4,12.8,0.5,3.1,6.4,0.48,3.3,6.4,0.52,2.4,3.1,0.792,2.2,2.3,4.5,2.3,1.5,0.4,2.2,3.3,18.3,ennisja01,118,111,ennisja01,131,James Ennis III,SF,25,NOP,9,282,18.1,0.647,0.5,0.24,6.5,7.3,6.9,10.3,2.1,0.9,13.3,20,,0.7,0.1,0.8,0.139,,2.7,-1.5,1.2,0.2,ennisja01,131,James Ennis III,SF,25,NOP,9,282,,75%,25%,,,-4.4,-0.6,3,10,11,2,11,1,36,2,5,ennisja01,131,James Ennis III,SF,25,NOP,9,282,0.5,13.8,,0.5,0.39,0.05,0.01,0.05,0.5,,0.52,0.59,0.2,0,0.4,0.48,,0.731,0.875,,0.1,9,,0.3,0.533,,0,0,ennisja01
132,Tyler Ennis,PG,21,MIL,46,7,14.2,1.8,4.1,0.449,0.3,0.8,0.333,1.5,3.2,0.48,0.484,0.5,0.7,0.735,0.3,1.3,1.6,2.1,0.5,0,1,1.4,4.5,ennisty01,132,Tyler Ennis,PG,21,MIL,46,7,654,4.6,10.3,0.449,0.7,2.1,0.333,3.9,8.1,0.48,1.4,1.9,0.735,0.7,3.4,4.1,5.2,1.4,0.1,2.5,3.5,11.3,ennisty01,99,111,ennisty01,132,Tyler Ennis,PG,21,MIL,46,654,10.7,0.51,0.209,0.182,2.3,10.7,6.6,21.9,1.9,0.1,18.6,17.1,,0.1,0.3,0.4,0.03,,-3.1,-1.1,-4.3,-0.4,ennisty01,132,Tyler Ennis,PG,21,MIL,46,654,100%,,,,,-5.7,-2,29,10,31,1,8,2,214,3,18,ennisty01,132,Tyler Ennis,PG,21,MIL,46,654,0.449,10.5,,0.791,0.38,0.144,0.187,0.08,0.209,,0.48,0.563,0.296,0.486,0.4,0.333,,0.338,1,,0,0,,0.179,0.714,,1,0,ennisty01
133,Jeremy Evans,SF,28,DAL,30,2,8.4,0.9,1.6,0.542,0.1,0.5,0.25,0.7,1.1,0.688,0.583,0.5,0.7,0.714,0.4,1.4,1.8,0.1,0.2,0.3,0.2,0.6,2.4,evansje01,133,Jeremy Evans,SF,28,DAL,30,2,251,3.7,6.9,0.542,0.6,2.3,0.25,3.2,4.6,0.688,2.2,3,0.714,1.6,6.2,7.7,0.3,0.9,1.3,1,2.7,10.2,evansje01,117,105,evansje01,133,Jeremy Evans,SF,28,DAL,30,251,12.6,0.62,0.333,0.438,4.8,18.8,11.8,1.2,1.2,3,10.9,11.7,,0.3,0.3,0.6,0.119,,-1.5,1,-0.4,0.1,evansje01,133,Jeremy Evans,SF,28,DAL,30,251,,2%,53%,43%,3%,-4.6,-4.7,3,2,13,1,10,1,4,3,2,evansje01,133,Jeremy Evans,SF,28,DAL,30,251,0.542,10.3,,0.667,0.521,0.063,0.021,0.063,0.333,,0.688,0.76,0.333,0,0.667,0.25,,0.864,1,,0.271,12,,0.438,0.143,,0,0,evansje01
134,Tyreke Evans,SG,26,NOP,25,25,30.6,5.4,12.6,0.433,1.3,3.4,0.388,4.1,9.2,0.45,0.486,3,3.7,0.796,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,15.2,evansty01,134,Tyreke Evans,SG,26,NOP,25,25,765,6.4,14.8,0.433,1.6,4,0.388,4.8,10.8,0.45,3.5,4.4,0.796,0.9,5.1,6.1,7.7,1.5,0.4,3.4,3.1,17.8,evansty01,105,109,evansty01,134,Tyreke Evans,SG,26,NOP,25,765,17.9,0.534,0.271,0.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,,0.8,0.6,1.4,0.087,,1.8,-0.1,1.7,0.7,evansty01,134,Tyreke Evans,SG,26,NOP,25,765,1%,60%,39%,1%,,-0.3,4.4,34,21,31,4,40,2,390,5,23,evansty01,134,Tyreke Evans,SG,26,NOP,25,765,0.433,10.3,,0.729,0.513,0.07,0.016,0.127,0.271,,0.45,0.509,0.227,0,0.4,0.388,,0.204,0.545,,0.003,1,,0.059,0,,0,0,evansty01
135,Festus Ezeli,C,26,GSW,46,13,16.7,2.7,5,0.548,0,0,,2.7,5,0.548,0.548,1.5,2.9,0.53,2,3.6,5.6,0.7,0.4,1.1,0.8,2,7,ezelife01,135,Festus Ezeli,C,26,GSW,46,13,770,5.8,10.7,0.548,0,0,,5.8,10.7,0.548,3.3,6.2,0.53,4.3,7.8,12,1.5,0.8,2.3,1.8,4.4,15,ezelife01,114,101,ezelife01,135,Festus Ezeli,C,26,GSW,46,770,17.7,0.559,0,0.579,13.5,21.9,18,5.8,1.1,4.8,11.7,18.2,,1.4,1.3,2.7,0.171,,-0.6,0.4,-0.1,0.4,ezelife01,135,Festus Ezeli,C,26,GSW,46,770,,,,,100%,14.1,3.7,13,10,48,11,58,1,80,13,20,ezelife01,135,Festus Ezeli,C,26,GSW,46,770,0.548,2.9,,1,0.649,0.272,0.061,0.018,0,,0.548,0.682,0.339,0.143,0.25,,,0.816,,,0.342,68,,,,,0,0,ezelife01
136,Kenneth Faried,PF,26,DEN,67,64,25.3,5.2,9.3,0.558,0,0,0.5,5.2,9.3,0.558,0.558,2,3.3,0.613,3.5,5.2,8.7,1.2,0.5,0.9,1.4,2.5,12.5,farieke01,136,Kenneth Faried,PF,26,DEN,67,64,1694,7.4,13.3,0.558,0,0,0.5,7.4,13.3,0.558,2.9,4.7,0.613,5,7.4,12.3,1.7,0.7,1.3,1.9,3.6,17.7,farieke01,116,107,farieke01,136,Kenneth Faried,PF,26,DEN,67,1694,21,0.577,0.003,0.355,15.1,23,19,8.1,0.9,2.9,11.2,21,,4,1.5,5.5,0.156,,1.7,-1.4,0.3,1,farieke01,136,Kenneth Faried,PF,26,DEN,67,1694,,,1%,80%,20%,-3.6,-0.9,26,32,78,22,104,10,188,32,59,farieke01,136,Kenneth Faried,PF,26,DEN,67,1694,0.558,3.5,,0.997,0.645,0.251,0.045,0.056,0.003,,0.558,0.634,0.452,0.321,0.343,0.5,,0.684,1,,0.166,96,,0.5,1,,1,0,farieke01
137,Jordan Farmar,PG,29,MEM,12,10,24.3,3.5,8.3,0.42,1.3,3.8,0.356,2.2,4.6,0.473,0.5,0.8,0.8,1,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2,farmajo01,137,Jordan Farmar,PG,29,MEM,12,10,291,5.2,12.4,0.42,2,5.6,0.356,3.2,6.8,0.473,1.2,1.2,1,0.5,2.6,3.1,4.6,1.9,0.2,2.2,2.7,13.6,farmajo01,103,109,farmajo01,137,Jordan Farmar,PG,29,MEM,12,291,13.2,0.527,0.45,0.1,1.5,8.6,4.9,20.6,2.7,0.6,14.7,18.9,,0.2,0.2,0.4,0.064,,-0.5,-0.2,-0.7,0.1,farmajo01,137,Jordan Farmar,PG,29,MEM,12,291,100%,,,,,-11.2,-9.5,12,3,7,2,1,4,83,0,7,farmajo01,137,Jordan Farmar,PG,29,MEM,12,291,0.42,15.8,,0.55,0.2,0.1,0.09,0.16,0.45,,0.473,0.55,0.3,0.333,0.563,0.356,,0.192,0.438,,0,0,,0.244,0.364,,0,0,farmajo01
138,Derrick Favors,PF,24,UTA,62,59,32,6.7,13.1,0.515,0,0.1,0,6.7,13,0.518,0.515,2.9,4.1,0.709,2.7,5.4,8.1,1.5,1.2,1.5,1.7,2.4,16.4,favorde01,138,Derrick Favors,PF,24,UTA,62,59,1983,7.6,14.7,0.515,0,0.1,0,7.6,14.7,0.518,3.3,4.6,0.709,3.1,6.1,9.1,1.7,1.3,1.7,1.9,2.7,18.4,favorde01,111,101,favorde01,138,Derrick Favors,PF,24,UTA,62,1983,21.6,0.551,0.005,0.313,10,19.6,14.8,8.9,2,3.9,10.1,23.9,,3.8,3.4,7.1,0.173,,2.1,1.2,3.3,2.6,favorde01,138,Derrick Favors,PF,24,UTA,62,1983,,,,46%,54%,1.8,-0.2,42,24,73,18,126,3,231,37,63,favorde01,138,Derrick Favors,PF,24,UTA,62,1983,0.515,7.7,,0.995,0.38,0.21,0.249,0.157,0.005,,0.518,0.714,0.453,0.391,0.331,0,,0.646,,,0.107,85,,0,,,2,0,favorde01
139,Cristiano Felício,C,23,CHI,31,4,10.4,1.3,2.3,0.556,0,0.1,0,1.3,2.2,0.588,0.556,0.8,1.1,0.714,1,2.3,3.3,0.8,0.2,0.4,0.4,1,3.4,feliccr01,139,Cristiano Felício,C,23,CHI,31,4,321,4.5,8.1,0.556,0,0.4,0,4.5,7.6,0.588,2.8,3.9,0.714,3.4,8.1,11.4,2.9,0.7,1.5,1.5,3.5,11.8,feliccr01,123,104,feliccr01,139,Cristiano Felício,C,23,CHI,31,321,17.6,0.601,0.056,0.486,10,23.1,16.7,12.1,0.9,3,12.9,13.7,,0.7,0.4,1.2,0.175,,0.1,0.2,0.3,0.2,feliccr01,139,Cristiano Felício,C,23,CHI,31,321,,,,,100%,6.2,8.5,3,6,14,2,16,1,64,3,5,feliccr01,139,Cristiano Felício,C,23,CHI,31,321,0.556,7,,0.944,0.583,0.097,0.028,0.236,0.056,,0.588,0.619,0.571,0.5,0.529,0,,0.8,,,0.139,9,,0,,,0,0,feliccr01
140,Raymond Felton,PG,31,DAL,80,31,27.4,3.5,8.5,0.406,0.8,2.7,0.282,2.7,5.9,0.463,0.45,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,feltora01,140,Raymond Felton,PG,31,DAL,80,31,2192,4.5,11.2,0.406,1,3.5,0.282,3.6,7.7,0.463,2.4,2.9,0.847,0.6,3.6,4.2,4.7,1.1,0.2,2,2.3,12.5,feltora01,102,108,feltora01,140,Raymond Felton,PG,31,DAL,80,2192,11.9,0.502,0.312,0.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,,1,1.7,2.7,0.059,,-1.7,0.1,-1.6,0.2,feltora01,140,Raymond Felton,PG,31,DAL,80,2192,69%,31%,,,,-0.5,-0.7,82,22,62,9,60,11,690,15,32,feltora01,140,Raymond Felton,PG,31,DAL,80,2192,0.406,13.8,,0.688,0.217,0.198,0.073,0.199,0.312,,0.463,0.635,0.4,0.38,0.368,0.282,,0.207,0.733,,0,0,,0.178,0.263,,2,0,feltora01
141,Evan Fournier,SF,23,ORL,79,71,32.5,5.4,11.8,0.462,2,4.9,0.4,3.5,6.8,0.506,0.546,2.5,3,0.836,0.4,2.4,2.8,2.7,1.2,0,1.7,2.7,15.4,fournev01,141,Evan Fournier,SF,23,ORL,79,71,2566,6,13,0.462,2.2,5.5,0.4,3.8,7.6,0.506,2.8,3.3,0.836,0.5,2.7,3.2,3,1.3,0,1.9,3,17,fournev01,111,110,fournev01,141,Evan Fournier,SF,23,ORL,79,2566,14.6,0.587,0.42,0.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,,4,1.7,5.7,0.106,,0.1,-0.5,-0.3,1.1,fournev01,141,Evan Fournier,SF,23,ORL,79,2566,1%,51%,47%,1%,,-3.1,-4.2,58,41,86,12,101,17,468,24,70,fournev01,141,Evan Fournier,SF,23,ORL,79,2566,0.462,14.1,,0.58,0.3,0.125,0.053,0.103,0.42,,0.506,0.634,0.405,0.388,0.313,0.4,,0.473,0.865,,0.011,9,,0.2,0.397,,4,0,fournev01
142,Randy Foye,SG,32,TOT,81,8,20.3,2.1,6,0.351,0.9,3.1,0.3,1.2,2.9,0.405,0.428,0.8,0.9,0.824,0.3,1.6,1.9,2,0.5,0.4,1.1,1.6,5.9,foyera01,142,Randy Foye,SG,32,TOT,81,8,1642,3.7,10.6,0.351,1.6,5.5,0.3,2.1,5.1,0.405,1.3,1.6,0.824,0.5,2.9,3.4,3.5,0.9,0.6,1.9,2.9,10.4,foyera01,95,111,foyera01,142,Randy Foye,SG,32,TOT,81,1642,7.6,0.461,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,,-0.4,0.9,0.4,0.012,,-2.7,-0.5,-3.3,-0.5,foyera01,142,Randy Foye,SG,32,TOT,81,1642,15%,70%,15%,,,1.4,1.3,59,15,74,4,32,9,372,6,26,foyera01,142,Randy Foye,SG,32,TOT,81,1642,0.351,17.3,,0.481,0.195,0.079,0.029,0.178,0.519,,0.405,0.553,0.289,0.286,0.314,0.3,,0.255,0.693,,0.002,1,,0.264,0.303,,2,0,foyera01
142,Randy Foye,SG,32,DEN,54,7,19.8,2.2,6.2,0.351,0.9,3.1,0.296,1.2,3,0.409,0.426,0.7,0.9,0.83,0.3,1.6,1.9,2.1,0.5,0.3,1.1,1.5,6,foyera01,142,Randy Foye,SG,32,DEN,54,7,1070,3.9,11.2,0.351,1.7,5.7,0.296,2.3,5.5,0.409,1.3,1.6,0.83,0.5,3,3.5,3.8,0.9,0.5,2,2.8,10.9,foyera01,94,112,foyera01,142,Randy Foye,SG,32,DEN,54,1070,7.8,0.457,0.508,0.141,1.6,9.4,5.4,15.6,1.2,1.2,14.1,16.8,,-0.5,0.4,0,-0.002,,-3,-0.8,-3.7,-0.5,foyera01,142,Randy Foye,SG,32,DEN,54,1070,19%,73%,7%,,,-1.5,2.2,42,8,49,2,21,7,257,5,21,foyera01,142,Randy Foye,SG,32,DEN,54,1070,0.351,17.2,,0.492,0.198,0.087,0.027,0.18,0.508,,0.409,0.53,0.276,0.222,0.367,0.296,,0.254,0.64,,0.003,1,,0.213,0.333,,2,0,foyera01
142,Randy Foye,SG,32,OKC,27,1,21.2,1.9,5.5,0.349,0.9,3,0.309,1,2.5,0.397,0.433,0.8,1,0.815,0.3,1.6,1.9,1.8,0.5,0.5,1,1.8,5.6,foyera01,142,Randy Foye,SG,32,OKC,27,1,572,3.3,9.4,0.349,1.6,5.1,0.309,1.7,4.3,0.397,1.4,1.7,0.815,0.5,2.7,3.2,3.1,0.8,0.8,1.8,3,9.5,foyera01,99,109,foyera01,142,Randy Foye,SG,32,OKC,27,572,7.1,0.469,0.544,0.181,1.6,7.8,4.9,11.3,1.1,1.7,14.8,14.1,,0,0.4,0.4,0.038,,-2.2,-0.1,-2.3,0,foyera01,142,Randy Foye,SG,32,OKC,27,572,7%,65%,29%,,,6.9,-0.4,17,7,25,2,11,2,115,1,5,foyera01,142,Randy Foye,SG,32,OKC,27,572,0.349,17.5,,0.456,0.188,0.06,0.034,0.174,0.544,,0.397,0.607,0.333,0.4,0.192,0.309,,0.259,0.8,,0,0,,0.37,0.267,,0,0,foyera01
