Player,Salary
Carl Landry,3000000
Grant Hill,3000000
Chris Wilcox,3000000
Hakim Warrick,3000000
Glen Davis,3000000
Jonny Flynn,2969280
Corey Brewer,2916120
Eddie House,2862000
Mark Madsen,2840000
JJ Redick,2839408
Eric Gordon,2819880
Hilton Armstrong,2801198
Thabo Sefolosha,2759628
Aleksandar Pavlovic,2750000
Dorell Wright,2750000
Jamario Moon,2750000
Ronnie Brewer,2717161
Stephen Curry,2710560
Brandan Wright,2671440
Jerry Stackhouse,2668598
Anthony Parker,2644230
Joe Alexander,2583360
Mikki Moore,2537952
Michael Finley,2500000
Craig Smith,2500000
Dahntay Jones,2500000
Sebastian Telfair,2500000
Tony Allen,2500000
Maurice Evans,2500000
Ricky Davis,2484000
Jordan Hill,2483280
Joakim Noah,2455680
Shawne Williams,2416067
DJ Augustin,2385480
Spencer Hawes,2332800
David Andersen,2300000
DeMar DeRozan,2282640
Brook Lopez,2225880
Acie Law,2216160
Ryan Hollins,2183333
Brandon Jennings,2168520
Anthony Johnson,2160000
Jerryd Bayless,2143080
Renaldo Balkman,2112417
Chuck Hayes,2111750
Antoine Wright,2110550
Thaddeus Young,2105400
Ersan Ilyasova,2100000
Rajon Rondo,2094922
Chucky Atkins,2066455
Brent Barry,2062800
Jarvis Hayes,2062800
Terrence Williams,2060040
Josh Boone,2056968
Jason Thompson,2035920
Kyle Lowry,2034997
Julian Wright,2000040
Channing Frye,2000000
Bruce Bowen,2000000
Shannon Brown,2000000
Jannero Pargo,2000000
Radoslav Nesterovic,1990000
Ronald Murray,1990000
Marquis Daniels,1990000
Gerald Henderson,1957080
Jordan Farmar,1947240
Brandon Rush,1934160
Al Thornton,1900200
Sergio Rodriguez,1892035
Mardy Collins,1867742
Tyler Hansbrough,1859160
Anthony Randolph,1837560
Goran Dragic,1836000
Rodney Stuckey,1805040
Earl Clark,1766280
Robin Lopez,1745520
Travis Diener,1740000
Nick Young,1714800
Francisco Elson,1700000
Austin Daye,1677840
Marreese Speights,1658280
Jose Juan Barea,1657500
Sean Williams,1629120
Hamed Haddadi,1627779
Patrick O'Bryant,1620000
Solomon Jones,1620000
Matt Barnes,1600000
Devean George,1600000
James Johnson,1594080
Roy Hibbert,1575360
Marco Belinelli,1547640
Oleksiy Pecherov,1547640
Jrue Holiday,1514280
JaVale McGee,1496640
Javaris Crittenton,1477920
Ty Lawson,1438690
JJ Hickson,1429200
Jason Smith,1418880
Jeff Teague,1373880
Alexis Ajinca,1372080
Daequan Cook,1362120
Eric Maynor,1318920
Ryan Anderson,1317120
Jared Dudley,1307640
Juwan Howard,1306455
Jason Williams,1306455
Adonal Foyle,1306455
Kevin Ollie,1306455
Brian Skinner,1306455
Anthony Carter,1306455
Lindsey Hunter,1306455
Theo Ratliff,1306455
Joe Smith,1306455
Ben Wallace,1306445
Malik Allen,1300000
Darren Collison,1266120
Courtney Lee,1264440
Wilson Chandler,1255440
Ronnie Price,1250000
Jamaal Magloire,1229225
Kosta Koufos,1214040
Earl Boykins,1191180
Allen Iverson,1191180
Sean Marks,1187686
Jarron Collins,1181803
Jason Collins,1181803
Omri Casspi,1167000
Rudy Fernandez,1165320
BJ Mullens,1120200
Serge Ibaka,1120200
Nicolas Batum,1118760
Aaron Brooks,1118520
Primoz Brezec,1107572
Carlos Arroyo,1107572
Devin Brown,1100000
Arron Afflalo,1086240
George Hill,1081680
Ian Mahinmi,1079640
Rodrigue Beaubois,1075440
Alando Tucker,1071720
Chris Quinn,1055000
Darrell Arthur,1050480
Royal Ivey,1050000
Donte Greene,1044000
Taj Gibson,1039800
DJ White,1036440
Quinton Ross,1033342
Keith Bogans,1033342
James Singleton,1030189
JR Giddens,1028880
DeMarre Carroll,1009680
Wayne Ellington,1003560
Aaron Gray,1000497
CJ Watson,1000497
Greg Buckner,1000000
Toney Douglas,996240
Didier Ilunga-Mbenga,959111
Josh Powell,959111
Yakhouba Diawara,945000
Sean May,884881
Ike Diogu,884881
Luther Head,884881
Johan Petro,884881
Joey Graham,884881
Stephen Graham,884881
Joey Dorsey,881000
Kyle Weaver,870968
Kyrylo Fesenko,870000
Louis Amundson,855189
Rodney Carney,855189
Marcus Williams,855189
Steve Novak,855189
Leon Powe,855189
Randolph Morris,855189
DeJuan Blair,850000
Ime Udoka,838034
Marcus Haislip,825497
Dominic McGuire,825497
Joel Anthony,825497
Josh McRoberts,825497
Will Bynum,825497
Shelden Williams,825497
Sam Young,824200
Jonathan Bender,801361
Mario Chalmers,773500
Sonny Weems,736420
Malik Hairston,736420
Henry Walker,736420
Nathan Jawai,736420
Luc Mbah a Moute,736420
Bobby Brown,736420
DeAndre Jordan,736420
Anthony Morrow,736420
Jawad Williams,736420
Darnell Jackson,736420
Chris Douglas-Roberts,736000
Jermaine Taylor,725000
Jodie Meeks,650000
Chris Hunter,632455
Kareem Rush,534906
Jason Hart,521384
Marcus Thornton,457888
Wesley Matthews,457588
Jon Brockman,457588
Patrick Mills,457588
Jeff Ayres,457588
Dante Cunningham,457588
Taylor Griffin,457588
AJ Price,457588
Chase Budinger,457588
DaJuan Summers,457588
Jonas Jerebko,457588
Danny Green,457588
Derrick Brown,457588
Marcus Landry,457588
Mario West,446740
Anthony Tolliver,411529
Lester Hudson,392987
Coby Karl,355215
Shavlik Randolph,343542
Pops Mensah-Bonsu,330199
Othello Hunter,307564
Roko Ukic,303232
Shaun Livingston,296695
Sundiata Gaines,269169
Ryan Bowen,209592
Garrett Temple,180344
Mike Wilks,175908
Antonio Anderson,139968
Cartier Martin,86638
Quincy Douby,85519
Paul Davis,80488
Desmond Mason,76850
Mike Harris,64978
Cedric Jackson,53834
Will Conroy,48559
Chris Richard,43319
JamesOn Curry,26917
