Player,Salary
Earl Watson,5000000
Gerald Wallace,5000000
Brian Skinner,4950000
Shane Battier,4903000
Donyell Marshall,4799108
Dan Gadzuric,4750000
Brent Barry,4691390
LeBron James,4621800
Brevin Knight,4600000
Morris Peterson,4550000
Marc Jackson,4550000
Mike Dunleavy,4506261
Chucky Atkins,4500000
Shawn Bradley,4500000
Dwight Howard,4493160
Greg Ostertag,4400000
Trenton Hassell,4350000
Andrew Bogut,4340520
Raja Bell,4250000
Moochie Norris,4200000
Eduardo Najera,4190476
Darko Milicic,4135200
Drew Gooden,4065811
Emeka Okafor,4020120
Brendan Haywood,4000000
Gordan Giricek,4000000
Sarunas Jasikevicius,4000000
Carlos Arroyo,4000000
Zaza Pachulia,4000000
Eric Williams,3938000
Marvin Williams,3883560
Rafer Alston,3850000
Chris Mihm,3792817
Damon Stoudamire,3750000
Carmelo Anthony,3713640
Evan Eschmeyer,3711400
Tariq Abdul-Wahad,3656250
Kyle Korver,3630363
Ben Gordon,3610200
Speedy Claxton,3600000
Greg Buckner,3595926
Damon Jones,3590000
Bob Sura,3520000
Voshon Lenard,3520000
Chris Andersen,3500000
Dale Davis,3500000
Othella Harrington,3500000
Tyronn Lue,3500000
Deron Williams,3487400
Mike James,3410000
Jeff McInnis,3400000
Aaron Williams,3375000
Bruce Bowen,3375000
Bobby Jackson,3375000
Tony Delk,3375000
Chris Bosh,3348000
Vitaly Potapenko,3320000
Shaun Livingston,3254880
Pat Garrity,3231250
George Lynch,3200000
Vladimir Radmanovic,3166155
Chris Paul,3144240
Keyon Dooling,3100000
Nenê,3039889
Dwyane Wade,3031920
Robert Horry,3000000
Stanislav Medvedenko,3000000
Zeljko Rebraca,3000000
Eric Piatkowski,3000000
Kareem Rush,3000000
Kevin Ollie,2950200
Ira Newble,2950200
Devin Harris,2947440
Iakovos Tsakalidis,2900000
Raymond Felton,2847360
Chris Wilcox,2812239
Steven Hunter,2800000
Chris Duhon,2800000
Andres Nocioni,2775000
Chris Kaman,2753760
DeShawn Stevenson,2750000
Earl Boykins,2750000
Primoz Brezec,2750000
Josh Childress,2677200
Jim Jackson,2640000
Michael Doleac,2640000
Amare Stoudemire,2589023
Brian Scalabrine,2586207
Martell Webster,2586120
Kirk Hinrich,2513880
Devin Brown,2500000
Juan Dixon,2500000
Damien Wilkins,2500000
Bostjan Nachbar,2500000
Arvydas Macijauskas,2500000
Eddie Griffin,2500000
Clifford Robinson,2500000
Caron Butler,2461617
Luol Deng,2443920
Jared Jeffries,2433824
Anthony Johnson,2420000
Melvin Ely,2401027
James Jones,2400000
Charlie Villanueva,2360880
Fred Jones,2328843
Fabricio Oberto,2325000
TJ Ford,2303040
Dan Dickau,2250000
Rafael Araujo,2238960
Darius Songaila,2200000
Jose Calderon,2190000
Jiri Welsch,2177114
Channing Frye,2162880
Mike Sweetney,2116920
Andre Iguodala,2058000
Jarvis Hayes,2011080
Matt Bonner,2000000
Mark Madsen,2000000
Toni Kukoc,2000000
Vlade Divac,2000000
Dikembe Mutombo,2000000
Derrick Coleman,2000000
Ike Diogu,1988160
Curtis Borchardt,1969993
Luke Jackson,1955160
Jake Voskuhl,1937500
Mickael Pietrus,1910520
Andrew Bynum,1888680
Jumaine Jones,1875000
Charlie Ward,1870000
Andris Biedrins,1857360
DeSagana Diop,1850000
Nick Collison,1815000
Jon Barry,1800000
Robert Swift,1764480
Tayshaun Prince,1763115
Ibo Kutluay,1760000
Fred Hoiberg,1760000
Maurice Williams,1760000
Wesley Person,1760000
Calbert Cheaney,1760000
Lindsey Hunter,1760000
Ron Mercer,1760000
Raul Lopez,1744313
Marcus Banks,1724280
Yaroslav Korolev,1704480
Jarron Collins,1700000
Sebastian Telfair,1676280
Michael Ruffin,1670000
Malik Allen,1670000
Scott Padgett,1670000
John Salmons,1669001
Jason Collier,1650000
Luke Ridnour,1638000
Sean May,1619280
Kris Humphries,1592400
Joel Przybilla,1560000
Reece Gaines,1556160
Jason Hart,1540000
Rashad McCants,1538400
Al Jefferson,1512840
Maurice Evans,1500000
Troy Bell,1478280
Antoine Wright,1461360
Kirk Snyder,1437240
Zarko Cabarkapa,1404360
Milt Palacio,1400000
Joey Graham,1388400
Josh Smith,1365360
Jermaine Jackson,1355067
David West,1334160
Danny Granger,1318920
Rasual Butler,1300000
JR Smith,1297080
Aleksandar Pavlovic,1274160
Gerald Green,1253040
Keith McLeod,1250000
Luke Walton,1250000
Dorell Wright,1238640
Dahntay Jones,1223160
Hakim Warrick,1196520
Jameer Nelson,1189200
Boris Diaw,1174200
Julius Hodge,1148760
Pavel Podkolzin,1141560
Nick Van Exel,1138500
Stacey Augmon,1138500
Bo Outlaw,1138500
Ervin Johnson,1138500
Gary Payton,1138500
Bryon Russell,1138500
Darrell Armstrong,1138500
Alan Henderson,1138500
Zoran Planinic,1127280
Nate Robinson,1102680
Reggie Evans,1100000
Jason Kapono,1100000
Matt Carroll,1100000
Viktor Khryapa,1095960
Jacque Vaughn,1094550
Travis Outlaw,1082160
Jarrett Jack,1058640
Brian Cook,1038960
Walter McCarty,1035000
Rick Brunson,1029873
Mikki Moore,1020000
Francisco Garcia,1016400
Sergey Monya,1016400
Nenad Krstic,1010040
Delonte West,1010040
Steve Blake,1000000
John Edwards,1000000
Luther Head,975600
Carlos Delfino,969696
Tony Allen,969696
Ndudi Ebi,964320
Darrick Martin,946646
Kevin Martin,937440
Johan Petro,936600
Kendrick Perkins,936480
Leandro Barbosa,930600
Josh Howard,923880
Sasha Vujacic,910440
Jason Maxiell,905640
Beno Udrih,904800
Anthony Carter,900498
Ryan Bowen,900498
Maciej Lampe,900000
David Harrison,898200
Ronald Murray,895248
Jannero Pargo,895248
Didier Ilunga-Mbenga,880000
Linas Kleiza,879360
Keith Bogans,869373
Wayne Simien,867720
Anderson Varejao,866800
David Lee,861360
Sean Marks,835810
Eddie House,835810
Lee Nailon,835810
Terence Morris,835810
DerMarr Johnson,835810
Eddie Gill,819551
Michael Bradley,819550
Loren Woods,780000
Charles Smith,771123
Adrian Griffin,768718
Pat Burke,750000
Nikoloz Tskitishvili,745248
Smush Parker,745248
Laron Profit,745248
Lonny Baxter,745248
Mike Wilks,745248
Jamal Sampson,719373
Ronald Dupree,719373
Richie Frahm,719373
Francisco Elson,719373
Linton Johnson,719373
Quinton Ross,700000
Matt Barnes,683862
Romain Sato,682051
Trevor Ariza,682051
Jackson Vroman,682051
Mario Kasun,682050
Lionel Chalmers,682050
Salim Stoudamire,675000
Peter John Ramos,660000
Awvee Storey,641748
Pape Sow,641748
Ha Seung-Jin,641748
Charlie Bell,641748
Andre Emmett,641748
Antonio Burks,641748
Bernard Robinson,641748
Justin Reed,641748
Royal Ivey,641748
Donta Smith,641748
James Singleton,625000
Qyntel Woods,599834
Louis Williams,450000
Daniel Ewing,450000
Monta Ellis,448762
Ryan Gomes,428762
Chris Taft,423762
Donell Taylor,398762
Andray Blatche,398762
Andre Owens,398762
Robert Whaley,398762
CJ Miles,398762
Ronnie Price,398762
Dijon Thompson,398762
Shavlik Randolph,398762
Travis Diener,398762
Jackie Butler,398762
Brandon Bass,398762
Dwayne Jones,398762
Bracey Wright,398762
Ersan Ilyasova,398762
Earl Barron,398762
Lawrence Roberts,398762
Anthony Roberson,398762
Devin Green,398762
Von Wafer,398762
Boniface N'Dong,398762
Amir Johnson,398762
Alex Acker,398762
Rawle Marshall,398762
Josh Powell,398762
Martynas Andriuskevicius,398762
Eddie Basden,398762
Kevin Burleson,398762
Alan Anderson,398762
Orien Greene,398762
Esteban Batista,398762
Samaki Walker,364223
Gerald Fitch,359858
Zendon Hamilton,329138
Mateen Cleaves,305784
John Thomas,282118
Jared Reiner,242612
Josh Davis,193003
Dion Glover,163085
Aaron Miles,155614
Sean Banks,150751
James Thomas,148698
Sharrod Ford,116711
Deng Gai,92396
Anthony Goldwire,74652
Randy Holcomb,52033
Stephen Graham,48630
Matt Walsh,38904
Ben Handlogten,35091
John Lucas,34041
Kaniel Dickens,31305
Melvin Sanders,24315
Alex Scales,24315
