Player,Salary
Voshon Lenard,3780000
Nick Anderson,3750000
Dana Barros,3700000
Michael Olowokandi,3697440
Kurt Thomas,3680000
Doug West,3680000
Elton Brand,3629160
Adonal Foyle,3580000
Mark Jackson,3570000
Kenyon Martin,3536640
Michael Stewart,3520000
Derek Strong,3510000
Greg Anthony,3500000
Rex Chapman,3500000
Travis Best,3500000
Rick Fox,3400000
Adam Keefe,3390000
Eric Snow,3380000
Derek Fisher,3380000
Lamond Murray,3380000
Mike Bibby,3308160
Jud Buechler,3260000
Steve Francis,3246960
Greg Minor,3240000
Travis Knight,3200000
Tony Battie,3200000
Don MacLean,3178500
Stromile Swift,3164280
Doug Christie,3140000
Darrell Armstrong,3100000
Tracy Murray,3060000
Mark Bryant,3029268
Chucky Atkins,3000000
Tyrone Nesby,2990000
Raef LaFrentz,2970840
Samaki Walker,2960000
Baron Davis,2916000
Dean Garrett,2880000
Brent Price,2880000
David Wesley,2880000
Kevin Willis,2870000
Jerome Williams,2870000
Mikki Moore,2850000
Darius Miles,2841720
Antonio Daniels,2820000
Popeye Jones,2812500
Anthony Peeler,2740000
Jon Barry,2730000
Lawrence Funderburke,2700000
Ervin Johnson,2700000
Cedric Henderson,2700000
Antawn Jamison,2678400
Walter McCarty,2670000
Lindsey Hunter,2650000
Lamar Odom,2628960
Malik Rose,2570000
Vernon Maxwell,2570000
Marcus Fizer,2562000
Erick Strickland,2560000
Dragan Tarlac,2500000
Vince Carter,2425440
Matt Maloney,2401000
Mark Strickland,2400000
Terry Mills,2400000
Gary Trent,2400000
Jonathan Bender,2380680
Chris Whitney,2370000
Sam Mitchell,2370000
Jim Jackson,2330000
Mike Miller,2320080
Dale Ellis,2290000
John Starks,2250000
Derek Anderson,2250000
Bobby Jackson,2250000
Will Perdue,2250000
Tony Delk,2250000
Chauncey Billups,2250000
A.C. Green,2250000
Othella Harrington,2250000
Brian Shaw,2250000
Sam Perkins,2250000
Maurice Taylor,2250000
Joe Smith,2250000
Bimbo Coles,2250000
Aaron Williams,2250000
Randy Brown,2250000
Eric Montross,2240000
Robert Traylor,2203080
Michael Smith,2200000
Olden Polynice,2200000
Terry Porter,2200000
Steve Kerr,2200000
Detlef Schrempf,2200000
Rodney Rogers,2200000
George Lynch,2200000
Grant Long,2200000
Ron Harper,2200000
Eric Piatkowski,2200000
Shandon Anderson,2200000
Carlos Rogers,2200000
Terry Cummings,2200000
Michael Curry,2200000
John Wallace,2200000
George McCloud,2200000
Calbert Cheaney,2200000
J.R. Reid,2200000
Otis Thorpe,2200000
Jamie Feick,2200000
Chris Crawford,2200000
Wally Szczerbiak,2162280
Sean Rooks,2160000
Cory Alexander,2160000
Lucious Harris,2160000
DerMarr Johnson,2107200
Alvin Williams,2100000
Cherokee Parks,2100000
Matt Bullard,2100000
Vinny Del Negro,2100000
Eric Murdock,2100000
Billy Owens,2100000
Hubert Davis,2100000
Clarence Weatherspoon,2100000
John Williams,2100000
Jason Williams,2011080
Dell Curry,2000000
Johnny Newman,2000000
Richard Hamilton,1973880
Chris Mihm,1923600
Andrew DeClercq,1920000
Keith Closs,1920000
James Robinson,1870000
Larry Hughes,1842480
Aaron McKie,1818000
Andre Miller,1808400
Jamal Crawford,1762320
Greg Foster,1760000
Lorenzo Williams,1750000
Jaren Jackson Jr,1750000
Muggsy Bogues,1740000
Darvin Ham,1700000
Dirk Nowitzki,1693560
Shawn Marion,1662240
Joel Przybilla,1619880
Paul Pierce,1608840
Jason Terry,1579080
Keyon Dooling,1538880
Bonzi Wells,1528440
Trajan Langdon,1500120
Jacque Vaughn,1500000
Predrag Stojakovic,1480000
Jerome Moiso,1461960
Michael Doleac,1452000
Aleksandar Radojevic,1425120
Etan Thomas,1388880
Keon Clark,1379400
Tony Massenburg,1360000
Corey Maggette,1353960
Corie Blount,1320000
Courtney Alexander,1319400
Gary Grant,1316969
Michael Dickerson,1310400
William Avery,1286160
Mateen Cleaves,1253400
Matt Harpring,1244880
Dennis Scott,1200000
Danny Ferry,1200000
LaPhonso Ellis,1200000
Anthony Carter,1200000
Chuck Person,1200000
Zan Tabak,1200000
Joe Kleine,1200000
Eldridge Recasner,1200000
Chris Carr,1200000
Anthony Johnson,1200000
Jason Collier,1190760
Bryce Drew,1182600
Metta World Peace,1160760
Elliot Perry,1144000
Hidayet Turkoglu,1131240
Tom Hammonds,1130000
Radoslav Nesterovic,1123560
Jelani McCoy,1110000
Cal Bowdler,1102800
Greg Buckner,1100000
Sherman Douglas,1100000
Desmond Mason,1074720
Mirsad Turkcan,1069400
James Posey,1047600
Bill Curley,1034500
Quentin Richardson,1020960
Pat Garrity,1019280
Quincy Lewis,1000440
Tyrone Corbin,1000000
Mario Elie,1000000
Monty Williams,1000000
Dee Brown,1000000
Pervis Ellison,1000000
David Wingate,1000000
Felton Spencer,1000000
Jerome Kersey,1000000
Kevin Edwards,1000000
Bruno Sundov,997000
Ruben Patterson,990000
Roshown McLeod,978600
Jamaal Magloire,975000
Dion Glover,960480
Ricky Davis,939360
Speedy Claxton,936000
Stacey Augmon,923500
Terry Davis,923500
Jeff Foster,922080
Brian Skinner,901800
Morris Peterson,898560
Kenny Thomas,885120
Fred Hoiberg,880000
Tyronn Lue,865800
Donnell Harvey,862560
Devean George,849720
Felipe Lopez,831120
DeShawn Stevenson,828120
John Crotty,800000
Mahmoud Abdul-Rauf,798500
Al Harrington,797880
Dalibor Bagaric,795000
Tim James,783120
Sam Jacobson,768500
Iakovos Tsakalidis,763200
Vonteego Cummings,757200
Vladimir Stepania,749160
Corey Benjamin,749160
Nazr Mohammed,739080
Mamadou N'diaye,737880
David Benoit,736000
Todd Day,736000
Isaiah Rider,736000
Jumaine Jones,735600
Bruce Bowen,733000
Scott Padgett,730800
Erick Barkley,712200
Damon Jones,710000
Mark Madsen,707040
Darrick Martin,673500
Reggie Slater,673500
Antonio Harvey,611000
Don Reid,611000
Todd Fuller,611000
Larry Robinson,611000
Emanual Davis,610000
John Amaechi,600000
Eddie Robinson,600000
Shammond Williams,550000
Shawnelle Scott,548500
Doug Overton,548500
Rick Brunson,539500
Roy Rogers,523500
Troy Hudson,523500
Etdrick Bohannon,523500
Jeff McInnis,523500
Tyus Edney,523500
Moochie Norris,523500
Kevin Ollie,523500
Ryan Bowen,510000
Laron Profit,508000
Ansu Sesay,508000
Kornel David,498500
Andrae Patterson,498500
Mark Pope,498500
William Cunningham,498500
Earl Boykins,498500
Adrian Griffin,498500
Gerard King,489500
Leon Smith,483680
Michael Ruffin,440000
Obinna Ekezie,423500
Calvin Booth,423500
Derrick Dial,423500
Todd MacCulloch,423500
Jermaine Jackson,423500
Lazaro Borrell,423500
Jonathan Kerner,423500
Rafer Alston,423500
Maceo Baston,423500
Lari Ketner,423500
Michael Hawkins,423500
Rodney Buford,423500
Evan Eschmeyer,423500
Mike Smith,316969
Garth Joseph,316969
Chris Carrawell,316969
Ira Newble,316969
Jabari Smith Sr,316969
Ruben Garces,316969
Paul McPherson,316969
Daniel Santiago,316969
Ademola Okulaja,316969
Pepe Sanchez,316969
Ruben Wolkowyski,316969
Olumide Oyedeji,316969
Pete Mickeal,316969
Lavor Postell,316969
Michael Redd,316969
Jason Hart,316969
Eddie House,316969
Mike Penberthy,316969
Stanislav Medvedenko,316969
Zendon Hamilton,316969
Dan Langhi,316969
Chris Porter,316969
Marc Jackson,316969
Torraye Braggs,316969
Brian Cardinal,316969
Eduardo Najera,316969
Khalid El-Amin,316969
Jake Voskuhl,316969
AJ Guyton,316969
Terrance Roberson,316969
Lee Nailon,316969
Stephen Jackson,316969
Soumaila Samake,316969
Chris Herren,316969
Milt Palacio,316969
Mark Blount,316969
Hanno Mottola,316969
Mark Karcher,50000
Jamal Robinson,40000
Anthony Miller,40000
