Player,Salary
Jordan Clarkson,11500000
Spencer Dinwiddie,11454048
Dillon Brooks,11400000
Dwight Powell,11080125
Lonzo Ball,11003782
Norman Powell,10865952
Josh Richardson,10865952
Jeremy Lamb,10500000
DeAndre Jordan,10375678
Joe Ingles,10363637
Zion Williamson,10245480
Paul Millsap,10100000
Rodney Hood,10047450
Deandre Ayton,10018200
Tomas Satoransky,10000000
Jayson Tatum,9897120
Anthony Edwards,9757440
Al-Farouq Aminu,9720900
Dante Exum,9600000
George Hill,9590602
De'Anthony Melton,9571712
Kyle Anderson,9505100
Meyers Leonard,9400000
Derrick Favors,9258000
Derrick Jones,9258000
Jae Crowder,9258000
Montrezl Harrell,9258000
Serge Ibaka,9258000
Tristan Thompson,9258000
Dario Saric,9250000
Ja Morant,9166800
Delon Wright,9000000
Marvin Bagley,8963640
Cedi Osman,8840580
Tyus Jones,8817143
James Wiseman,8730240
Royce O'Neale,8500000
Maxi Kleber,8475000
Thomas Bryant,8333333
RJ Barrett,8231760
Jakob Poeltl,8101852
De'Aaron Fox,8099627
Luka Doncic,8049360
Mason Plumlee,8000000
Louis Williams,8000000
PJ Tucker,7969537
LaMelo Ball,7839960
Seth Curry,7834449
Derrick Rose,7682926
Cristiano Felicio,7529020
Rajon Rondo,7500000
De'Andre Hunter,7422000
Jonathan Isaac,7362565
Doug McDermott,7333333
Robin Lopez,7300000
Jaren Jackson Jr,7257360
JaMychal Green,7199760
Nemanja Bjelica,7150000
Patrick Williams,7068360
Aron Baynes,7000000
Darius Miller,7000000
Ivica Zubac,7000000
Jabari Parker,6930729
Lauri Markkanen,6731508
Darius Garland,6720720
DJ Augustin,6666667
Trae Young,6571800
Chris Boucher,6500000
Juan Hernangomez,6493000
Joakim Noah,6431666
Isaac Okoro,6400920
Frank Ntilikina,6176578
DeMarre Carroll,6119676
Jarrett Culver,6104280
Ishmael Smith,6000000
Alec Burks,6000000
Mo Bamba,5969040
Onyeka Okongwu,5813640
Justin Holiday,5720400
Dennis Smith,5686677
Avery Bradley,5635000
Timofey Mozgov,5573333
Coby White,5572680
Trey Lyles,5500000
Wendell Carter,5448840
Zach Collins,5406255
Malik Monk,5345687
Killian Hayes,5307120
Luke Kennard,5273826
Ryan Anderson,5214583
Donovan Mitchell,5195501
Rodney McGruder,5192307
Bam Adebayo,5115492
Justin Jackson,5109637
Jaxson Hayes,5105160
Richaun Holmes,5005350
Enes Kanter,5005350
Mike Scott,5005350
Ed Davis,5005350
Nerlens Noel,5000000
Luol Deng,5000000
Daniel Theis,5000000
Collin Sexton,4991880
Pat Connaughton,4938273
Obi Toppin,4862040
Kevon Looney,4821429
Elfrid Payton,4767000
Josh Jackson,4767000
Garrett Temple,4767000
Kris Dunn,4767000
Rui Hachimura,4692840
Denzel Valentine,4642800
Kevin Knox,4588680
DJ Wilson,4548280
Deni Avdija,4469160
Cam Reddish,4458000
TJ Leaf,4431423
Mikal Bridges,4359000
Jalen Smith,4245720
Cameron Johnson,4235160
Reggie Bullock,4200000
JaVale McGee,4200000
Shai Gilgeous-Alexander,4141320
John Collins,4137302
Willie Cauley-Stein,4100000
Devin Vassell,4033440
PJ Washington,4023600
Patrick McCaw,4000000
Dorian Finney-Smith,4000000
Alex Len,3970648
Terrance Ferguson,3944013
Miles Bridges,3934320
Austin Rivers,3929049
Jevon Carter,3925000
Jarrett Allen,3909902
Nicolo Melli,3897436
OG Anunoby,3872215
Gabriel Deck,3870370
Tyrese Haliburton,3831840
Tyler Herro,3822240
Patrick Patterson,3814771
Stanley Johnson,3804150
Jake Layman,3761085
Jerome Robinson,3737520
Danuel House,3717000
Kira Lewis,3640200
Romeo Langford,3631200
Moe Harkless,3623000
Bobby Portis,3623000
Wesley Matthews,3623000
Wayne Ellington,3564753
Kyle Kuzma,3562178
Michael Porter,3550800
Tony Bradley,3542060
Derrick White,3516284
Luca Vildoza,3500000
TJ McConnell,3500000
Boban Marjanovic,3500000
Bismack Biyombo,3500000
Josh Hart,3491159
Aaron Nesmith,3458400
Sekou Doumbouya,3449400
Dewayne Dedmon,3447478
Troy Brown,3372840
Jeff Teague,3372826
James Ennis,3300000
Michael Carter-Williams,3300000
Cole Anthony,3285120
Taj Gibson,3283684
Facundo Campazzo,3200000
Jon Leuer,3169348
Chuma Okeke,3121080
Isaiah Stewart,3121080
Nickeil Alexander-Walker,3113160
DeMarcus Cousins,3051832
Donte DiVincenzo,3044160
Khem Birch,3011499
Trey Burke,3000000
Ryan Arcidiacono,3000000
Aleksej Pokusevski,2964840
Goga Bitadze,2957520
Lonnie Walker,2895720
Ben McLemore,2893630
Andrew Nicholson,2844429
Luka Samanic,2824320
Josh Green,2816760
Kevin Huerter,2761920
Marko Guduric,2750000
Alex Caruso,2750000
Matisse Thybulle,2711280
Saddiq Bey,2689920
Josh Okogie,2651040
Vincent Poirier,2619207
Brandon Clarke,2602920
Precious Achiuwa,2582160
Carmelo Anthony,2564753
Dwight Howard,2564753
Udonis Haslem,2564753
Jared Dudley,2564753
Marc Gasol,2564753
Jose Juan Barea,2564753
Jeff Green,2564753
Grayson Allen,2545320
Grant Williams,2498760
Tyrese Maxey,2478840
Chandler Hutchison,2443440
Mfiondu Kabengele,2432353
Darius Bazley,2399160
Moritz Wagner,2383915
Zeke Nnaji,2379840
Aaron Holiday,2345640
Bryn Forbes,2337145
E'Twaun Moore,2331593
Markieff Morris,2331593
Reggie Jackson,2331593
Hassan Whiteside,2320044
Kent Bazemore,2320044
Ty Jerome,2303040
Mike Muscala,2283034
Anfernee Simons,2252040
Brad Wanamaker,2250000
Luke Kornet,2250000
Monta Ellis,2245400
Nassir Little,2210640
RJ Hampton,2193480
Matthew Dellavedova,2174318
Solomon Hill,2174318
Edmond Sumner,2160000
Anderson Varejao,2141713
Dylan Windler,2137440
Immanuel Quickley,2105520
John Konchar,2100000
Landry Shamet,2090040
Jordan Poole,2063280
Bol Bol,2058240
Keldon Johnson,2048040
Payton Pritchard,2035800
Robert Williams,2029920
Langston Galloway,2028594
Bruno Caboclo,2028594
Tyler Johnson,2028594
Gary Clark,2018458
Jacob Evans,2017320
Spencer Hawes,2007058
Dzanan Musa,2002800
Theo Maledon,2000000
Kenrich Williams,2000000
Damyean Dotson,2000000
Omari Spellman,1988280
Quinn Cook,1981649
Cameron Payne,1977011
Mario Hezonja,1977011
Udoka Azubuike,1977000
Jaden McDaniels,1964760
Malachi Flynn,1950600
Desmond Bane,1936440
Jontay Porter,1900000
Raul Neto,1882867
JaKarr Sampson,1882867
Jahlil Okafor,1882867
Larry Sanders,1865546
Marquese Chriss,1824003
David Nwaba,1824003
Timothe Luwawu,1824003
Georges Niang,1783557
Rodions Kurucs,1780152
Furkan Korkmaz,1762796
Alfonzo McKinnie,1762796
Damion Lee,1762796
PJ Dozier,1762796
Abdel Nader,1752950
Semi Ojeleye,1752950
DeAndre Bembry,1737145
Frank Kaminsky,1737145
Willy Hernangomez,1737145
Thon Maker,1737145
Monte Morris,1723707
Kevin Porter,1717981
Shake Milton,1701593
Thanasis Antetokounmpo,1701593
Brandon Goodwin,1701593
Ignas Brazdeikis,1686315
Torrey Craig,1678854
Dwayne Bacon,1678854
Wesley Iwundu,1678854
Sterling Brown,1678854
Isaac Bonga,1663861
Gary Trent Jr,1663861
Sviatoslav Mykhailiuk,1663861
Mitchell Robinson,1663861
Jarred Vanderbilt,1663861
Kendrick Nunn,1663861
Duncan Robinson,1663861
Hamidou Diallo,1663861
Jalen Brunson,1663861
Devonte Graham,1663861
Bruce Brown,1663861
Drew Eubanks,1620564
Harry Giles,1620564
Josh Gray,1620564
Wenyen Gabriel,1620564
Isaiah Hartenstein,1620564
Daniel Gafford,1517981
Matt Thomas,1517981
Juwan Morgan,1517981
Miye Oni,1517981
Chris Silva,1517981
Terence Davis,1517981
Justin James,1517981
Admiral Schofield,1517981
Isaiah Roby,1517981
Luguentz Dort,1517981
Jaylen Nowell,1517981
Naz Reid,1517981
KZ Okpala,1517981
Talen Horton-Tucker,1517981
Terance Mann,1517981
Jalen Lecque,1517981
Chris Clemons,1517981
Mychal Mulder,1517981
Alen Smailagic,1517981
Eric Paschall,1517981
Vlatko Cancar,1517981
Dean Wade,1517981
Javonte Green,1517981
Jalen McDaniels,1517981
Caleb Martin,1517981
Cody Martin,1517981
Nicolas Claxton,1517981
Carsen Edwards,1517981
Bruno Fernando,1517981
Robert Woodard,1500000
Damian Jones,1487284
JR Smith,1456667
Paul Watson,1445697
Zylan Cheatham,1445697
Kelan Martin,1445697
DaQuan Jeffries,1445697
Jae'Sean Tate,1445697
Vernon Carey,1350000
Xavier Tillman,1300000
Tyrell Terry,1289846
Oshae Brissett,1255493
Moses Brown,1250000
Sindarius Thornwell,1235889
Ersan Ilyasova,1194542
Glenn Robinson III,1165322
Zhaire Smith,1068200
Khyri Thomas,1061283
Guerschon Yabusele,1039080
Norvel Pelle,1014905
Jahmi'us Ramsey,1000000
Lamar Stevens,1000000
Nick Richards,1000000
Kyle Singler,999200
Juan Toscano-Anderson,943963
Shaquille Harrison,915048
Chimezie Metu,910895
Anthony Gill,898310
Elijah Hughes,898310
Tre Jones,898310
CJ Elleby,898310
Isaiah Joe,898310
Sam Merrill,898310
Jordan Nwora,898310
Daniel Oturu,898310
KJ Martin,898310
Deividas Sirvydis,898310
Iman Shumpert,803044
Theo Pinson,802182
Yuta Watanabe,737996
Tremont Waters,712278
Frank Jackson,699115
Rayjon Tucker,693755
Tyler Cook,693141
Garrison Mathews,688052
Cole Aldrich,685340
Shaun Livingston,666666
Gabe Vincent,660750
Tacko Fall,653924
Max Strus,647098
Alize Johnson,621587
Anthony Tolliver,614838
Paul Reed,609128
Tim Frazier,597463
Jordan Bell,592368
Amir Coffey,578842
Naji Marshall,538391
Kyle Guy,537888
Markus Howard,535294
Skylar Mays,532218
Mamadi Diakite,529341
Nathan Knight,522989
Jared Harper,520487
Saben Lee,516836
Jarrell Brantley,510586
Jordan McLaughlin,503760
Rondae Hollis-Jefferson,502957
Reggie Perry,489148
Trent Forrest,470690
Cassius Stanley,470690
Dakari Johnson,459414
Cassius Winston,449115
Jalen Harris,449115
Keita Bates-Diop,449115
Quinndary Weatherspoon,449115
Keljin Blevins,449115
Ty-Shon Alexander,449115
Josh Hall,449115
Jaylen Adams,449115
Sean McDermott,449115
Killian Tillie,449115
Devontae Cacok,449115
Kostas Antetokounmpo,449115
Jay Scrubb,449115
Nico Mannion,449115
Nate Hinton,449115
Tyler Bey,449115
Marques Bolden,449115
Adam Mokoka,449115
Devon Dotson,449115
Nate Darling,449115
Grant Riller,449115
Chris Chiozza,449115
Yogi Ferrell,444149
Noah Vonleh,427725
Mason Jones,424544
Brodric Thomas,412202
Andre Roberson,411639
Donta Hall,376276
Brian Bowen,375321
Anzejs Pasecniks,374297
Freddie Gillespie,363015
AJ Hammons,350087
Karim Mane,344557
Will Magnay,341481
Greg Whittington,332252
Raymond Spalding,289156
Chasson Randle,279927
Justin Patton,267623
Gary Payton II,249864
Mike James,237648
Charlie Brown,217844
Anthony Lamb,215330
Justin Robinson,198040
Axel Toupane,196872
Henry Ellenson,168983
Ashton Hagans,166111
Isaiah Thomas,159698
John Henson,158907
Armoni Brooks,135362
Jordan Bone,135350
Jaylen Hoard,129209
Justin Anderson,125000
Didi Louzada,123056
Amida Brimah,123056
Troy Williams,122741
James Nunnally,107674
Demetrius Jackson,92857
Dakota Mathias,86132
Malik Fitts,61528
Jeremiah Martin,58452
Jerian Grant,50000
Louis King,49222
Cameron Oliver,43070
Cam Reynolds,33299
Andrew White,25000
Tyler Hall,25000
Elijah Bryant,24611
Caleb Homesley,20000
