Player,Salary
Kevin Seraphin,1680360
Renaldo Balkman,1675000
Ty Lawson,1654440
Nikola Vucevic,1645400
Eric Bledsoe,1596360
Jeff Teague,1579920
Gustavo Ayon,1567500
Iman Shumpert,1563120
Avery Bradley,1524480
Eric Maynor,1516680
Gary Forbes,1500000
Greg Oden,1500000
Sebastian Telfair,1500000
James Jones,1500000
Jeff Ayres,1500000
Chris Singleton,1485000
James Anderson,1463520
Darren Collison,1455960
Tobias Harris,1418160
Craig Brackins,1404960
Anthony Carter,1352181
Jamaal Magloire,1352181
Kurt Thomas,1352181
Tony Battie,1352181
Mike Bibby,1352181
Eddie House,1352181
Juwan Howard,1352181
Troy Murphy,1352181
Brian Cardinal,1352181
Brian Scalabrine,1352181
Vladimir Radmanovic,1352181
Tracy McGrady,1352181
Jason Collins,1352181
Jerry Stackhouse,1352181
Elliot Williams,1348800
Omri Casspi,1341960
Michael Redd,1308506
Nolan Smith,1306920
Hamed Haddadi,1300000
Trevor Booker,1294920
Serge Ibaka,1288200
BJ Mullens,1288200
Kenneth Faried,1254720
Damion James,1243080
Rodrigue Beaubois,1236720
Jamaal Tinsley,1229255
Rasual Butler,1229255
Jared Jeffries,1229255
Eddy Curry,1229255
Reggie Evans,1229255
Maurice Evans,1223166
Jason Kapono,1223166
Brian Cook,1223166
Aleksandar Pavlovic,1223166
Marquis Daniels,1223166
Willie Green,1223166
Jannero Pargo,1223166
Royal Ivey,1200000
Taj Gibson,1195680
Dominique Jones,1193280
Earl Clark,1160000
Reggie Jackson,1156320
Wayne Ellington,1154040
Quincy Pondexter,1153800
Roger Mason,1146337
TJ Ford,1146337
Damien Wilkins,1146337
Delonte West,1146337
Toney Douglas,1145640
Joel Przybilla,1145027
Jordan Crawford,1120440
Greivis Vasquez,1113600
MarShon Brooks,1110120
Daniel Orton,1105560
Lazar Hayward,1097520
Christian Eyenga,1097520
Jordan Hamilton,1073286
Ronnie Price,1069509
JaJuan Johnson,1042320
Norris Cole,1035960
Cory Joseph,1028400
Jimmy Butler,1020960
Jon Brockman,1000000
Jeremy Pargo,1000000
Craig Smith,992680
Von Wafer,992680
Steve Novak,992680
Shelden Williams,992680
DeJuan Blair,986000
Sam Young,947800
Dominic McGuire,915852
Brandan Wright,915852
Ian Mahinmi,915852
John Lucas,915852
Henry Walker,885120
Sean Williams,885120
Danny Green,854389
Jodie Meeks,854389
AJ Price,854389
Chase Budinger,854389
Alonzo Gee,854389
Derrick Brown,854389
Sundiata Gaines,854389
Erick Dampier,850522
Chandler Parsons,850000
Keith Bogans,848266
DeMarre Carroll,833713
Solomon Alabi,830000
Yi Jianlian,827197
Lance Stephenson,810000
Andy Rautins,788872
Tyler Honeycutt,775000
Jeremy Evans,762195
Gary Neal,762195
Hassan Whiteside,762195
Armon Johnson,762195
Chris Johnson,762195
Jeremy Lin,762195
Landry Fields,762195
Dexter Pittman,762195
Devin Ebanks,762195
Luke Harangody,762195
Samardo Samuels,762195
Semih Erden,762195
Greg Stiemsma,762195
Jeremy Tyler,650000
Ishmael Smith,639254
Bobby Simmons,594836
Josh Selby,550000
Gerald Green,516999
Malcolm Lee,500000
Ryan Reid,475000
Shelvin Mack,473604
Isaiah Thomas,473604
Lavoy Allen,473604
DeAndre Liggins,473604
Justin Harper,473604
Jerome Jordan,473604
Josh Harrellson,473604
Jon Leuer,473604
Terrel Harris,473604
Andrew Goudelock,473604
Darius Morris,473604
Trey Thompkins,473604
Travis Leslie,473604
Chris Wright,473604
Charles Jenkins,473604
Vernon Macklin,473604
Julyan Stone,473604
Cory Higgins,473604
Jordan Williams,473604
E'Twaun Moore,473604
Ivan Johnson,473604
Solomon Jones,440353
Larry Hughes,414443
Walker Russell,374289
Lance Thomas,328444
Josh Davis,314041
Francisco Elson,305792
DaJuan Summers,303137
Greg Smith,301733
Mike James,277566
Hamady N'Diaye,270427
Derrick Caracter,270427
Jeff Adrien,270427
Mickell Gladness,248263
Darington Hobson,245884
Jeff Foote,225341
Donald Sloan,198629
Earl Barron,185588
Carldell Johnson,168035
Mychel Thompson,168035
Manny Harris,122942
Malcolm Thomas,103104
Dennis Horner,91642
Larry Owens,86052
Brian Skinner,65446
Ike Diogu,64028
Ben Uzoh,61433
Andre Emmett,61433
Garret Siler,51097
Courtney Fortson,42009
